Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg,moves
#0881,Arctozolt,"['electric', 'ice']","['Volt Absorb', 'Static', 'Slush Rush']",90,100,90,90,80,55,['flying'],"['ground', 'steel', 'fire', 'electric', 'ice']","['flying', 'electric', 'ice']","['fighting', 'ground', 'rock', 'fire']",505,84,"['Powder Snow', 'Thunder Shock', 'Charge', 'Echoed Voice', 'Ancient Power', 'Pluck', 'Avalanche', 'Freeze-Dry', 'Slam', 'Discharge', 'Bolt Beak', 'Icicle Crash', 'Blizzard', 'Meteor Beam', 'Rising Voltage', 'Mega Punch', 'Mega Kick', 'Thunder Punch', 'Hyper Beam', 'Giga Impact', 'Thunder Wave', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Icy Wind', 'Rain Dance', 'Hail', 'Facade', 'Rock Tomb', 'Icicle Spear', 'Rock Blast', 'Payback', 'Thunder Fang', 'Ice Fang', 'Round', 'Bulldoze', 'Stomping Tantrum', 'Body Slam', 'Hydro Pump', 'Surf', 'Ice Beam', 'Low Kick', 'Thunderbolt', 'Thunder', 'Substitute', 'Endure', 'Sleep Talk', 'Iron Tail', 'Taunt', 'Hyper Voice', 'Stone Edge', 'Electro Ball', 'Wild Charge']"
#0882,Dracovish,"['water', 'dragon']","['Water Absorb', 'Strong Jaw', 'Sand Rush']",90,90,100,70,80,75,"['ground', 'rock', 'fire']","['steel', 'water', 'grass', 'fairy']","['steel', 'fire', 'water']","['dragon', 'fairy']",505,84,"['Tackle', 'Water Gun', 'Protect', 'Brutal Swing', 'Ancient Power', 'Bite', 'Dragon Breath', 'Stomp', 'Super Fang', 'Crunch', 'Fishious Rend', 'Dragon Pulse', 'Dragon Rush', 'Meteor Beam', 'Mega Kick', 'Hyper Beam', 'Giga Impact', 'Rest', 'Rock Slide', 'Snore', 'Rain Dance', 'Whirlpool', 'Facade', 'Dive', 'Rock Tomb', 'Rock Blast', 'Brine', 'Ice Fang', 'Round', 'Bulldoze', 'Stomping Tantrum', 'Body Slam', 'Hydro Pump', 'Surf', 'Low Kick', 'Earthquake', 'Waterfall', 'Leech Life', 'Substitute', 'Outrage', 'Endure', 'Sleep Talk', 'Earth Power', 'Zen Headbutt', 'Iron Head', 'Stone Edge', 'Scald', 'Psychic Fangs', 'Liquidation']"
#0883,Arctovish,"['water', 'ice']","['Water Absorb', 'Ice Body', 'Slush Rush']",90,90,100,80,90,55,"['flying', 'ground', 'rock']","['steel', 'water', 'ice']","['water', 'ice']","['fighting', 'rock', 'grass', 'electric']",505,84,"['Powder Snow', 'Water Gun', 'Protect', 'Icy Wind', 'Ancient Power', 'Bite', 'Aurora Veil', 'Freeze-Dry', 'Super Fang', 'Crunch', 'Fishious Rend', 'Icicle Crash', 'Blizzard', 'Meteor Beam', 'Hyper Beam', 'Giga Impact', 'Rest', 'Rock Slide', 'Snore', 'Rain Dance', 'Hail', 'Whirlpool', 'Facade', 'Dive', 'Rock Tomb', 'Icicle Spear', 'Rock Blast', 'Brine', 'Avalanche', 'Ice Fang', 'Round', 'Body Slam', 'Hydro Pump', 'Surf', 'Ice Beam', 'Waterfall', 'Substitute', 'Endure', 'Sleep Talk', 'Iron Defense', 'Zen Headbutt', 'Iron Head', 'Stone Edge', 'Psychic Fangs', 'Liquidation']"
#0884,Duraludon,"['steel', 'dragon']","['Light Metal', 'Heavy Metal', 'Stalwart']",70,95,115,120,50,85,"['rock', 'ice', 'dragon']","['steel', 'fire', 'water', 'electric', 'fairy']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'water', 'grass', 'electric', 'psychic']","['fighting', 'ground']",535,89,"['G-Max Depletion', 'Leer', 'Metal Claw', 'Rock Smash', 'Hone Claws', 'Metal Sound', 'Breaking Swipe', 'Dragon Tail', 'Iron Defense', 'Focus Energy', 'Dragon Claw', 'Flash Cannon', 'Metal Burst', 'Hyper Beam', 'Mirror Coat', 'Night Slash', 'Slash', 'Take Down', 'Scary Face', 'Protect', 'Facade', 'Snarl', 'Rock Tomb', 'Endure', 'Brick Break', 'Foul Play', 'Body Slam', 'Sleep Talk', 'Reflect', 'Light Screen', 'Thunder Wave', 'Rest', 'Rock Slide', 'Swords Dance', 'Body Press', 'Dark Pulse', 'Iron Head', 'Substitute', 'Dragon Pulse', 'Stealth Rock', 'Heavy Slam', 'Thunderbolt', 'Stone Edge', 'Giga Impact', 'Outrage', 'Thunder', 'Solar Beam', 'Draco Meteor', 'Steel Beam', 'Tera Blast', 'Roar', 'Gyro Ball', 'Double-Edge', 'Dragon Cheer', 'Laser Focus', 'Steel Roller', 'Screech', 'Snore', 'Attract', 'Round', 'Stomping Tantrum']"
#0885,Dreepy,"['dragon', 'ghost']","['Clear Body', 'Infiltrator', 'Cursed Body']",28,60,30,40,30,82,"['ghost', 'psychic', 'dragon']","['normal', 'steel', 'fairy', 'dark']","['normal', 'fighting', 'poison', 'bug', 'fire', 'water', 'grass', 'electric']","['ghost', 'ice', 'dragon', 'fairy', 'dark']",270,45,"['Astonish', 'Bite', 'Infestation', 'Quick Attack', 'Confuse Ray', 'Curse', 'Disable', 'Double Team', 'Dragon Tail', 'Sucker Punch', 'Protect', 'Facade', 'Swift', 'Endure', 'Sleep Talk', 'Thunder Wave', 'Rest', 'Substitute', 'Helping Hand', 'Baton Pass', 'Draco Meteor', 'Tera Blast', 'Grudge', 'Snore', 'Attract', 'Round']"
#0886,Drakloak,"['dragon', 'ghost']","['Clear Body', 'Infiltrator', 'Cursed Body']",68,80,50,60,50,102,"['ghost', 'psychic', 'dragon']","['normal', 'steel', 'fairy', 'dark']","['normal', 'fighting', 'poison', 'bug', 'fire', 'water', 'grass', 'electric']","['ghost', 'ice', 'dragon', 'fairy', 'dark']",410,68,"['Astonish', 'Bite', 'Infestation', 'Quick Attack', 'Lock-On', 'Assurance', 'Hex', 'Agility', 'Double Hit', 'U-turn', 'Dragon Dance', 'Phantom Force', 'Take Down', 'Dragon Rush', 'Double-Edge', 'Last Resort', 'Dragon Pulse', 'Confuse Ray', 'Curse', 'Disable', 'Double Team', 'Dragon Tail', 'Sucker Punch', 'Protect', 'Acrobatics', 'Thief', 'Pounce', 'Facade', 'Swift', 'Night Shade', 'Endure', 'Sunny Day', 'Psychic Fangs', 'Sleep Talk', 'Reflect', 'Light Screen', 'Thunder Wave', 'Rest', 'Substitute', 'Will-O-Wisp', 'Shadow Ball', 'Surf', 'Flamethrower', 'Thunderbolt', 'Helping Hand', 'Baton Pass', 'Fire Blast', 'Hydro Pump', 'Outrage', 'Thunder', 'Draco Meteor', 'Tera Blast', 'Breaking Swipe', 'Dragon Cheer', 'Grudge', 'Snore', 'Steel Wing', 'Attract', 'Beat Up', 'Dive', 'Brine', 'Round', 'Ally Switch', 'Scald']"
#0887,Dragapult,"['dragon', 'ghost']","['Clear Body', 'Infiltrator', 'Cursed Body']",88,120,75,100,75,142,"['ghost', 'psychic', 'dragon']","['normal', 'steel', 'fairy', 'dark']","['normal', 'fighting', 'poison', 'bug', 'fire', 'water', 'grass', 'electric']","['ghost', 'ice', 'dragon', 'fairy', 'dark']",600,100,"['Astonish', 'Bite', 'Dragon Breath', 'Infestation', 'Quick Attack', 'Lock-On', 'Assurance', 'Hex', 'Agility', 'Double Hit', 'U-turn', 'Dragon Dance', 'Phantom Force', 'Take Down', 'Dragon Rush', 'Double-Edge', 'Last Resort', 'Dragon Darts', 'Confuse Ray', 'Curse', 'Disable', 'Double Team', 'Dragon Tail', 'Sucker Punch', 'Protect', 'Acrobatics', 'Thief', 'Pounce', 'Facade', 'Swift', 'Night Shade', 'Endure', 'Sunny Day', 'Psychic Fangs', 'Body Slam', 'Sleep Talk', 'Reflect', 'Light Screen', 'Dragon Claw', 'Thunder Wave', 'Rest', 'Fly', 'Substitute', 'Will-O-Wisp', 'Shadow Ball', 'Dragon Pulse', 'Surf', 'Flamethrower', 'Thunderbolt', 'Helping Hand', 'Baton Pass', 'Fire Blast', 'Hydro Pump', 'Giga Impact', 'Outrage', 'Hyper Beam', 'Thunder', 'Solar Beam', 'Draco Meteor', 'Tera Blast', 'Breaking Swipe', 'Dragon Cheer', 'Grudge', 'Snore', 'Steel Wing', 'Attract', 'Beat Up', 'Dive', 'Brine', 'Round', 'Tri Attack', 'Ally Switch', 'Scald']"
#0888,Zacian,['fairy'],['Intrepid Sword'],92,120,115,80,115,138,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",660,110,"['Bite', 'Howl', 'Metal Claw', 'Quick Attack', 'Quick Guard', 'Sacred Sword', 'Slash', 'Swords Dance', 'Iron Head', 'Noble Roar', 'Crunch', 'Moonblast', 'Close Combat', 'Giga Impact', 'Take Down', 'Agility', 'Scary Face', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Trailblaze', 'Facade', 'Snarl', 'Swift', 'Endure', 'Dig', 'False Swipe', 'Brick Break', 'Psychic Fangs', 'Air Slash', 'Body Slam', 'Sleep Talk', 'Dazzling Gleam', 'Poison Jab', 'Rest', 'Imprison', 'Flash Cannon', 'Substitute', 'Iron Defense', 'Hyper Voice', 'Play Rough', 'Helping Hand', 'Reversal', 'Misty Terrain', 'Wild Charge', 'Focus Blast', 'Hyper Beam', 'Steel Beam', 'Tera Blast', 'Solar Blade', 'Laser Focus', 'Snore', 'Revenge', 'Assurance', 'Psycho Cut', 'Round', 'Retaliate', 'Tail Slap', 'Brutal Swing', 'Focus Energy', 'Iron Tail', 'Work Up']"
#0889,Zamazenta,['fighting'],['Dauntless Shield'],92,120,115,80,115,138,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'psychic', 'fairy']","['rock', 'bug', 'dark']","['flying', 'psychic', 'fairy']",660,110,"['Bite', 'Howl', 'Metal Claw', 'Quick Attack', 'Wide Guard', 'Slash', 'Iron Defense', 'Iron Head', 'Metal Burst', 'Crunch', 'Moonblast', 'Close Combat', 'Giga Impact', 'Take Down', 'Agility', 'Scary Face', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Trailblaze', 'Facade', 'Snarl', 'Swift', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Dig', 'Brick Break', 'Psychic Fangs', 'Body Slam', 'Sleep Talk', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Rest', 'Body Press', 'Imprison', 'Flash Cannon', 'Substitute', 'Hyper Voice', 'Heavy Slam', 'Play Rough', 'Helping Hand', 'Reversal', 'Wild Charge', 'Stone Edge', 'Focus Blast', 'Hyper Beam', 'Solar Beam', 'Steel Beam', 'Tera Blast', 'Laser Focus', 'Coaching', 'Safeguard', 'Snore', 'Revenge', 'Payback', 'Power Swap', 'Guard Swap', 'Round', 'Retaliate', 'Tail Slap', 'Focus Energy', 'Iron Tail', 'Work Up']"
#0890,Eternatus,"['poison', 'dragon']",['Pressure'],140,85,95,145,95,130,"['grass', 'dragon']","['poison', 'ground', 'rock', 'ghost', 'steel', 'fairy']","['fighting', 'poison', 'bug', 'fire', 'water', 'grass', 'electric']","['ground', 'psychic', 'ice', 'dragon']",690,115,"['Agility', 'Confuse Ray', 'Dragon Tail', 'Poison Tail', 'Toxic', 'Venoshock', 'Dragon Dance', 'Cross Poison', 'Dragon Pulse', 'Flamethrower', 'Dynamax Cannon', 'Cosmic Power', 'Recover', 'Hyper Beam', 'Outrage', 'Take Down', 'Scary Face', 'Protect', 'Fire Spin', 'Facade', 'Endure', 'Sunny Day', 'Rain Dance', 'Body Slam', 'Sleep Talk', 'Reflect', 'Light Screen', 'Poison Jab', 'Rest', 'Toxic Spikes', 'Flash Cannon', 'Fly', 'Gunk Shot', 'Substitute', 'Shadow Ball', 'Fire Blast', 'Sludge Bomb', 'Giga Impact', 'Solar Beam', 'Draco Meteor', 'Tera Blast', 'Gravity', 'Sludge Wave', 'Meteor Beam', 'Eternabeam', 'Screech', 'Snore', 'Payback', 'Assurance', 'Round', 'Mystical Fire', 'Brutal Swing', 'Venom Drench']"
#0891,Kubfu,['fighting'],['Inner Focus'],60,90,60,53,50,72,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'psychic', 'fairy']","['rock', 'bug', 'dark']","['flying', 'psychic', 'fairy']",385,64,"['Leer', 'Rock Smash', 'Endure', 'Focus Energy', 'Aerial Ace', 'Scary Face', 'Headbutt', 'Brick Break', 'Detect', 'Bulk Up', 'Iron Head', 'Dynamic Punch', 'Counter', 'Close Combat', 'Focus Punch', 'Take Down', 'Protect', 'Low Kick', 'Acrobatics', 'Facade', 'Metal Claw', 'Low Sweep', 'Fling', 'Dig', 'Zen Headbutt', 'U-turn', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Rest', 'Swords Dance', 'Substitute', 'Helping Hand', 'Reversal', 'Tera Blast', 'Double-Edge', 'Coaching', 'Mega Punch', 'Mega Kick', 'Snore', 'Attract', 'Revenge', 'Round', 'Retaliate', 'Superpower', 'Work Up']"
#0892,Urshifu,"['fighting', 'dark']",['Unseen Fist'],100,130,100,63,60,97,"['normal', 'rock', 'steel', 'ice']","['fighting', 'flying', 'poison', 'bug', 'ghost', 'fairy']","['rock', 'ghost', 'psychic', 'dark']","['fighting', 'flying', 'fairy']",550,91,"['G-Max One Blow', 'G-Max Rapid Flow', 'Endure', 'Focus Energy', 'Leer', 'Rock Smash', 'Sucker Punch', 'Aerial Ace', 'Scary Face', 'Headbutt', 'Brick Break', 'Detect', 'Bulk Up', 'Iron Head', 'Dynamic Punch', 'Counter', 'Close Combat', 'Focus Punch', 'Aqua Jet', 'Wicked Blow', 'Surging Strikes', 'Take Down', 'Protect', 'Low Kick', 'Acrobatics', 'Trailblaze', 'Facade', 'Snarl', 'Metal Claw', 'Swift', 'Rock Tomb', 'Low Sweep', 'Fling', 'Dig', 'False Swipe', 'Zen Headbutt', 'U-turn', 'Foul Play', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Drain Punch', 'Poison Jab', 'Rest', 'Rock Slide', 'Taunt', 'Swords Dance', 'Body Press', 'Dark Pulse', 'Substitute', 'Iron Defense', 'Crunch', 'Aura Sphere', 'Helping Hand', 'Reversal', 'Stone Edge', 'Giga Impact', 'Focus Blast', 'Tera Blast', 'Roar', 'Lash Out', 'Double-Edge', 'Coaching', 'Throat Chop', 'Chilling Water', 'Rain Dance', 'Waterfall', 'Liquidation', 'Ice Spinner', 'Whirlpool', 'Mega Punch', 'Mega Kick', 'Snore', 'Attract', 'Beat Up', 'Revenge', 'Payback', 'Assurance', 'Round', 'Retaliate', 'Dive', 'Brine', 'Superpower', 'Work Up', 'Darkest Lariat', 'Scald']"
#0893,Zarude,"['dark', 'grass']",['Leaf Guard'],105,120,105,70,95,105,"['ground', 'rock', 'ghost', 'water', 'psychic']","['fighting', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'fairy', 'dark']","['ground', 'ghost', 'water', 'grass', 'electric', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'bug', 'fire', 'ice', 'fairy']",600,100,"['Bind', 'Scratch', 'Leer', 'Vine Whip', 'Growth', 'Fury Swipes', 'Scary Face', 'Grass Knot', 'Bite', 'U-turn', 'Swagger', 'Energy Ball', 'Synthesis', 'Hammer Arm', 'Thrash', 'Power Whip', 'Jungle Healing', 'Take Down', 'Protect', 'Low Kick', 'Acrobatics', 'Thief', 'Trailblaze', 'Facade', 'Aerial Ace', 'Snarl', 'Swift', 'Magical Leaf', 'Mud Shot', 'Rock Tomb', 'Low Sweep', 'Fling', 'Endure', 'Sunny Day', 'Dig', 'Bullet Seed', 'Brick Break', 'Bulk Up', 'Body Slam', 'Sleep Talk', 'Seed Bomb', 'Drain Punch', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Taunt', 'Swords Dance', 'Dark Pulse', 'Substitute', 'Crunch', 'Giga Drain', 'Hyper Voice', 'Encore', 'Helping Hand', 'Grassy Terrain', 'Nasty Plot', 'Giga Impact', 'Leaf Storm', 'Hyper Beam', 'Close Combat', 'Solar Beam', 'Tera Blast', 'Roar', 'Knock Off', 'Solar Blade', 'Focus Punch', 'Grassy Glide', 'Lash Out', 'Double-Edge', 'Petal Blizzard', 'Throat Chop', 'Mega Punch', 'Mega Kick', 'Snore', 'Revenge', 'Payback', 'Assurance', 'Round', 'Brutal Swing', 'Iron Tail', 'Superpower', 'Darkest Lariat']"
#0894,Regieleki,['electric'],['Transistor'],80,100,50,100,50,200,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],580,96,"['Rapid Spin', 'Thunder Shock', 'Electroweb', 'Ancient Power', 'Shock Wave', 'Thunder Wave', 'Extreme Speed', 'Thunder Cage', 'Thunderbolt', 'Magnet Rise', 'Thrash', 'Lock-On', 'Zap Cannon', 'Hyper Beam', 'Explosion', 'Take Down', 'Agility', 'Protect', 'Acrobatics', 'Charge Beam', 'Facade', 'Swift', 'Endure', 'Volt Switch', 'Rain Dance', 'Body Slam', 'Sleep Talk', 'Electro Ball', 'Reflect', 'Light Screen', 'Rest', 'Eerie Impulse', 'Substitute', 'Electric Terrain', 'Wild Charge', 'Giga Impact', 'Thunder', 'Tera Blast', 'Charge', 'Supercell Slam', 'Rising Voltage', 'Screech', 'Self-Destruct', 'Snore', 'Bounce', 'Assurance', 'Round']"
#0895,Regidrago,['dragon'],"[""Dragon's Maw""]",200,100,50,100,50,80,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",580,96,"['Twister', 'Vise Grip', 'Bite', 'Ancient Power', 'Dragon Breath', 'Crunch', 'Dragon Claw', 'Hammer Arm', 'Dragon Dance', 'Thrash', 'Focus Energy', 'Dragon Energy', 'Hyper Beam', 'Explosion', 'Take Down', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Facade', 'Swift', 'Endure', 'Body Slam', 'Sleep Talk', 'Reflect', 'Light Screen', 'Rest', 'Substitute', 'Dragon Pulse', 'Earth Power', 'Reversal', 'Earthquake', 'Giga Impact', 'Outrage', 'Draco Meteor', 'Tera Blast', 'Scale Shot', 'Breaking Swipe', 'Dragon Cheer', 'Laser Focus', 'Self-Destruct', 'Snore', 'Round']"
#0896,Glastrier,['ice'],['Chilling Neigh'],100,145,130,65,110,30,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",580,96,"['Tackle', 'Tail Whip', 'Double Kick', 'Avalanche', 'Stomp', 'Torment', 'Mist', 'Icicle Crash', 'Take Down', 'Iron Defense', 'Thrash', 'Taunt', 'Double-Edge', 'Swords Dance', 'Scary Face', 'Protect', 'Trailblaze', 'Facade', 'Bulldoze', 'Snarl', 'Icy Wind', 'Mud Shot', 'Endure', 'Snowscape', 'Smart Strike', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Stomping Tantrum', 'Rest', 'Body Press', 'Substitute', 'Crunch', 'Heavy Slam', 'Ice Beam', 'Blizzard', 'Giga Impact', 'Outrage', 'Hyper Beam', 'Close Combat', 'Tera Blast', 'Roar', 'High Horsepower', 'Lash Out', 'Throat Chop', 'Curse', 'Snore', 'Hail', 'Icicle Spear', 'Payback', 'Assurance', 'Round', 'Megahorn', 'Uproar', 'Superpower']"
#0897,Spectrier,['ghost'],['Grim Neigh'],100,65,60,145,80,130,"['ghost', 'psychic']","['normal', 'dark']","['normal', 'fighting', 'poison', 'bug']","['ghost', 'dark']",580,96,"['Tackle', 'Tail Whip', 'Double Kick', 'Hex', 'Stomp', 'Confuse Ray', 'Haze', 'Shadow Ball', 'Take Down', 'Agility', 'Thrash', 'Disable', 'Double-Edge', 'Nasty Plot', 'Scary Face', 'Protect', 'Facade', 'Bulldoze', 'Snarl', 'Swift', 'Mud Shot', 'Draining Kiss', 'Night Shade', 'Endure', 'Foul Play', 'Body Slam', 'Sleep Talk', 'Stomping Tantrum', 'Rest', 'Taunt', 'Dark Pulse', 'Substitute', 'Will-O-Wisp', 'Crunch', 'Psychic', 'Calm Mind', 'Phantom Force', 'Giga Impact', 'Hyper Beam', 'Tera Blast', 'Poltergeist', 'Lash Out', 'Pain Split', 'Curse', 'Snore', 'Payback', 'Assurance', 'Psycho Cut', 'Round', 'Uproar']"
#0898,Calyrex,"['psychic', 'grass']",['Unnerve'],100,80,80,80,80,80,"['fighting', 'ground', 'rock', 'water']","['flying', 'bug', 'steel', 'fire', 'grass', 'psychic', 'dragon', 'dark']","['fighting', 'ground', 'water', 'grass', 'electric', 'psychic']","['flying', 'poison', 'bug', 'ghost', 'fire', 'ice', 'dark']",500,83,"['Confusion', 'Growth', 'Mega Drain', 'Pound', 'Life Dew', 'Giga Drain', 'Psyshock', 'Helping Hand', 'Grassy Terrain', 'Psychic Terrain', 'Energy Ball', 'Psychic', 'Leech Seed', 'Heal Pulse', 'Solar Beam', 'Future Sight', 'Avalanche', 'Double-Edge', 'Double Kick', 'Glacial Lance', 'Icicle Crash', 'Iron Defense', 'Mist', 'Stomp', 'Swords Dance', 'Tackle', 'Tail Whip', 'Take Down', 'Taunt', 'Thrash', 'Torment', 'Aromatherapy', 'Agility', 'Astral Barrage', 'Confuse Ray', 'Disable', 'Haze', 'Hex', 'Nasty Plot', 'Shadow Ball', 'Scary Face', 'Protect', 'Psybeam', 'Facade', 'Snarl', 'Swift', 'Magical Leaf', 'Mud Shot', 'Draining Kiss', 'Stored Power', 'Endure', 'Sunny Day', 'Bullet Seed', 'Zen Headbutt', 'Sleep Talk', 'Seed Bomb', 'Reflect', 'Light Screen', 'Metronome', 'Grass Knot', 'Rest', 'Body Press', 'Imprison', 'Skill Swap', 'Substitute', 'Trick', 'Encore', 'Calm Mind', 'Pollen Puff', 'Baton Pass', 'Giga Impact', 'Leaf Storm', 'Trick Room', 'Hyper Beam', 'Tera Blast', 'Trailblaze', 'Bulldoze', 'Icy Wind', 'Snowscape', 'Smart Strike', 'Body Slam', 'Stomping Tantrum', 'Crunch', 'Heavy Slam', 'Ice Beam', 'Blizzard', 'Outrage', 'Close Combat', 'Night Shade', 'Foul Play', 'Dark Pulse', 'Will-O-Wisp', 'Phantom Force', 'Expanding Force', 'Lash Out', 'Pay Day', 'Solar Blade', 'Safeguard', 'Snore', 'Power Swap', 'Guard Swap', 'Speed Swap', 'Wonder Room', 'Magic Room', 'Round', 'Hail', 'Icicle Spear', 'Payback', 'Assurance', 'Psycho Cut', 'Tri Attack', 'Ally Switch', 'Megahorn', 'Uproar', 'Superpower', 'High Horsepower', 'Throat Chop']"
#0899,Wyrdeer,"['normal', 'psychic']","['Intimidate', 'Frisk', 'Sap Sipper']",103,105,72,105,75,65,"['fighting', 'poison']","['rock', 'ghost', 'steel', 'psychic', 'dark']","['ghost', 'psychic']","['bug', 'dark']",525,87,"['Tackle', 'Leer', 'Astonish', 'Hypnosis', 'Stomp', 'Sand Attack', 'Take Down', 'Confuse Ray', 'Calm Mind', 'Role Play', 'Zen Headbutt', 'Imprison', 'Double-Edge', 'Megahorn', 'Psyshield Bash', 'Bite', 'Disable', 'Double Kick', 'Extrasensory', 'Spite', 'Thrash', 'Agility', 'Scary Face', 'Protect', 'Psybeam', 'Thief', 'Trailblaze', 'Charge Beam', 'Facade', 'Bulldoze', 'Swift', 'Stored Power', 'Endure', 'Sunny Day', 'Rain Dance', 'Psyshock', 'Dig', 'Body Slam', 'Sleep Talk', 'Reflect', 'Light Screen', 'Thunder Wave', 'Rest', 'Skill Swap', 'Substitute', 'Trick', 'Shadow Ball', 'Energy Ball', 'Psychic', 'Thunderbolt', 'Helping Hand', 'Earth Power', 'Wild Charge', 'Earthquake', 'Giga Impact', 'Trick Room', 'Hyper Beam', 'Thunder', 'Solar Beam', 'Tera Blast', 'Roar', 'Gravity', 'Lunge', 'High Horsepower', 'Uproar', 'Psych Up', 'Future Sight', 'Expanding Force', 'Throat Chop', 'Curse', 'Psychic Noise', 'Confusion', 'Iron Tail']"
#0900,Kleavor,"['bug', 'rock']","['Swarm', 'Sheer Force', 'Sharpness']",70,135,95,45,70,85,"['bug', 'grass', 'psychic', 'ice', 'dark']","['fighting', 'poison', 'ground', 'ghost', 'steel', 'fairy']","['normal', 'poison']","['rock', 'steel', 'water']",500,83,"['Leer', 'Quick Attack', 'Fury Cutter', 'False Swipe', 'Smack Down', 'Double Team', 'Double Hit', 'Slash', 'Focus Energy', 'Agility', 'Rock Slide', 'X-Scissor', 'Swords Dance', 'Stone Axe', 'Counter', 'Defog', 'Feint', 'Night Slash', 'Quick Guard', 'Take Down', 'Scary Face', 'Protect', 'Acrobatics', 'Struggle Bug', 'Thief', 'Trailblaze', 'Pounce', 'Facade', 'Aerial Ace', 'Swift', 'Rock Tomb', 'Air Cutter', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Brick Break', 'U-turn', 'Air Slash', 'Sleep Talk', 'Light Screen', 'Rock Blast', 'Rest', 'Substitute', 'Tailwind', 'Stealth Rock', 'Helping Hand', 'Baton Pass', 'Reversal', 'Stone Edge', 'Giga Impact', 'Bug Buzz', 'Hyper Beam', 'Close Combat', 'Tera Blast', 'Bug Bite', 'Vacuum Wave', 'Lunge', 'Dual Wingbeat', 'Double-Edge', 'Skitter Smack', 'Silver Wind', 'Calm Mind', 'Ominous Wind', 'Psycho Cut', 'Rock Smash']"
#0901,Ursaluna,"['ground', 'normal']","['Guts', 'Bulletproof', 'Unnerve']",130,140,105,45,80,50,"['poison', 'fire', 'electric']","['flying', 'bug', 'ghost', 'grass']","['poison', 'rock', 'ghost', 'electric']","['fighting', 'water', 'grass', 'ice']",550,91,"['Covet', 'Fake Tears', 'Leer', 'Lick', 'Scratch', 'Fury Swipes', 'Payback', 'Sweet Scent', 'Slash', 'Play Nice', 'Play Rough', 'Scary Face', 'Rest', 'Snore', 'High Horsepower', 'Thrash', 'Hammer Arm', 'Headlong Rush', 'Belly Drum', 'Close Combat', 'Counter', 'Cross Chop', 'Crunch', 'Double-Edge', 'Fury Cutter', 'Metal Claw', 'Night Slash', 'Seismic Toss', 'Yawn', 'Take Down', 'Charm', 'Protect', 'Low Kick', 'Thief', 'Trailblaze', 'Facade', 'Aerial Ace', 'Bulldoze', 'Swift', 'Rock Tomb', 'Fling', 'Avalanche', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Brick Break', 'Shadow Claw', 'Bulk Up', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Seed Bomb', 'Drain Punch', 'Metronome', 'Stomping Tantrum', 'Rock Slide', 'Taunt', 'Swords Dance', 'Body Press', 'Gunk Shot', 'Substitute', 'Hyper Voice', 'Heavy Slam', 'Helping Hand', 'Earth Power', 'Earthquake', 'Stone Edge', 'Giga Impact', 'Hyper Beam', 'Tera Blast', 'Roar', 'Smack Down', 'Uproar', 'Focus Punch', 'Supercell Slam', 'Throat Chop', 'Curse', 'Hard Press', 'Tackle', 'Baby-Doll Eyes', 'Focus Energy', 'Rock Smash']"
