Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg,moves
#0980,Clodsire,"['poison', 'ground']","['Poison Point', 'Water Absorb', 'Unaware']",130,75,60,45,100,20,"['fire', 'electric', 'fairy']","['flying', 'ground', 'bug', 'ghost', 'steel']","['fighting', 'poison', 'rock', 'bug', 'electric', 'fairy']","['ground', 'water', 'psychic', 'ice']",430,71,"['Poison Sting', 'Tail Whip', 'Toxic Spikes', 'Mud Shot', 'Poison Tail', 'Slam', 'Yawn', 'Poison Jab', 'Sludge Wave', 'Megahorn', 'Toxic', 'Earthquake', 'Amnesia', 'Acid Spray', 'After You', 'Ancient Power', 'Counter', 'Curse', 'Double Kick', 'Haze', 'Mist', 'Recover', 'Spit Up', 'Stockpile', 'Swallow', 'Take Down', 'Mud-Slap', 'Protect', 'Water Pulse', 'Low Kick', 'Trailblaze', 'Chilling Water', 'Facade', 'Bulldoze', 'Rock Tomb', 'Venoshock', 'Endure', 'Rain Dance', 'Sandstorm', 'Dig', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Waterfall', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Body Press', 'Spikes', 'Iron Head', 'Gunk Shot', 'Substitute', 'Liquidation', 'Stealth Rock', 'Heavy Slam', 'Surf', 'Helping Hand', 'Earth Power', 'Hydro Pump', 'Sludge Bomb', 'Stone Edge', 'Giga Impact', 'Hyper Beam', 'Tera Blast']"
#0981,Farigiraf,"['normal', 'psychic']","['Cud Chew', 'Armor Tail', 'Sap Sipper']",120,90,70,110,70,60,"['fighting', 'poison']","['rock', 'ghost', 'steel', 'psychic', 'dark']","['ghost', 'psychic']","['bug', 'dark']",520,86,"['Twin Beam', 'Astonish', 'Growl', 'Guard Swap', 'Power Swap', 'Tackle', 'Confusion', 'Assurance', 'Stomp', 'Psybeam', 'Agility', 'Double Hit', 'Crunch', 'Baton Pass', 'Nasty Plot', 'Psychic', 'Ally Switch', 'Beat Up', 'Double Kick', 'Future Sight', 'Mean Look', 'Mirror Coat', 'Take Down', 'Uproar', 'Wish', 'Protect', 'Low Kick', 'Confuse Ray', 'Thief', 'Trailblaze', 'Charge Beam', 'Facade', 'Bulldoze', 'Swift', 'Stored Power', 'Night Shade', 'Endure', 'Sunny Day', 'Rain Dance', 'Psyshock', 'Zen Headbutt', 'Foul Play', 'Psychic Fangs', 'Body Slam', 'Sleep Talk', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Grass Knot', 'Thunder Wave', 'Stomping Tantrum', 'Rest', 'Imprison', 'Skill Swap', 'Iron Head', 'Substitute', 'Trick', 'Shadow Ball', 'Hyper Voice', 'Energy Ball', 'Thunderbolt', 'Amnesia', 'Calm Mind', 'Helping Hand', 'Psychic Terrain', 'Earthquake', 'Giga Impact', 'Trick Room', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Roar', 'Gravity', 'High Horsepower', 'Psych Up', 'Double-Edge', 'Endeavor', 'Expanding Force', 'Curse', 'Psychic Noise']"
#0982,Dudunsparce,['normal'],"['Serene Grace', 'Run Away', 'Rattled']",125,100,80,85,75,55,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],520,86,"['Hyper Drill', 'Defense Curl', 'Flail', 'Mud-Slap', 'Rollout', 'Glare', 'Screech', 'Ancient Power', 'Drill Run', 'Yawn', 'Roost', 'Dragon Rush', 'Coil', 'Double-Edge', 'Endeavor', 'Hurricane', 'Boomburst', 'Aqua Tail', 'Astonish', 'Bite', 'Curse', 'Headbutt', 'Last Resort', 'Take Down', 'Agility', 'Scary Face', 'Protect', 'Thief', 'Pounce', 'Chilling Water', 'Facade', 'Poison Tail', 'Bulldoze', 'Hex', 'Mud Shot', 'Rock Tomb', 'Stored Power', 'Dragon Tail', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Smart Strike', 'Dig', 'Zen Headbutt', 'Air Slash', 'Body Slam', 'Sleep Talk', 'Poison Jab', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Body Press', 'Substitute', 'Tailwind', 'Shadow Ball', 'Stealth Rock', 'Hyper Voice', 'Heavy Slam', 'Ice Spinner', 'Flamethrower', 'Thunderbolt', 'Amnesia', 'Calm Mind', 'Helping Hand', 'Baton Pass', 'Earth Power', 'Ice Beam', 'Fire Blast', 'Blizzard', 'Wild Charge', 'Earthquake', 'Stone Edge', 'Giga Impact', 'Outrage', 'Hyper Beam', 'Thunder', 'Solar Beam', 'Tera Blast', 'Toxic', 'Spite', 'Gyro Ball', 'Lunge', 'Uproar', 'Dual Wingbeat', 'Scale Shot', 'Pain Split', 'Psych Up', 'Skitter Smack', 'Throat Chop', 'Breaking Swipe']"
#0983,Kingambit,"['dark', 'steel']","['Defiant', 'Supreme Overlord', 'Pressure']",100,135,120,60,85,50,"['rock', 'ghost', 'psychic', 'ice']","['fighting', 'steel', 'fire', 'water', 'electric', 'dark']","['normal', 'flying', 'poison', 'rock', 'ghost', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'dark']","['fighting', 'ground', 'fire']",550,91,"['Fury Cutter', 'Leer', 'Metal Burst', 'Metal Claw', 'Scratch', 'Torment', 'Scary Face', 'Assurance', 'Metal Sound', 'Slash', 'Night Slash', 'Iron Defense', 'Retaliate', 'Iron Head', 'Swords Dance', 'Guillotine', 'Kowtow Cleave', 'Headbutt', 'Mean Look', 'Quick Guard', 'Sucker Punch', 'Take Down', 'Protect', 'Low Kick', 'Thief', 'Facade', 'Aerial Ace', 'Snarl', 'Rock Tomb', 'Low Sweep', 'Fling', 'Endure', 'Rain Dance', 'Sandstorm', 'Dig', 'False Swipe', 'Brick Break', 'Zen Headbutt', 'Shadow Claw', 'Foul Play', 'Air Slash', 'Sleep Talk', 'Grass Knot', 'Thunder Wave', 'Poison Jab', 'Rest', 'Taunt', 'Flash Cannon', 'Dark Pulse', 'Substitute', 'X-Scissor', 'Stealth Rock', 'Reversal', 'Stone Edge', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Steel Beam', 'Tera Blast', 'Spite', 'Lash Out', 'Throat Chop']"
#0984,Great Tusk,"['ground', 'fighting']",['Protosynthesis'],115,131,131,53,53,87,"['normal', 'rock', 'steel', 'fire', 'electric', 'ice', 'dark']","['flying', 'bug', 'ghost', 'grass', 'psychic', 'fairy']","['poison', 'rock', 'bug', 'electric', 'dark']","['flying', 'water', 'grass', 'psychic', 'ice', 'fairy']",570,95,"['Defense Curl', 'Horn Attack', 'Rollout', 'Sunny Day', 'Bulldoze', 'Taunt', 'Rapid Spin', 'Brick Break', 'Stomping Tantrum', 'Knock Off', 'Earthquake', 'Giga Impact', 'Close Combat', 'Endeavor', 'Megahorn', 'Head Smash', 'Headlong Rush', 'Take Down', 'Mud-Slap', 'Scary Face', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Facade', 'Mud Shot', 'Rock Tomb', 'Endure', 'Sandstorm', 'Smart Strike', 'Psyshock', 'Dig', 'Zen Headbutt', 'Bulk Up', 'Body Slam', 'Sleep Talk', 'Rest', 'Rock Slide', 'Body Press', 'Flash Cannon', 'Iron Head', 'Substitute', 'Stealth Rock', 'Heavy Slam', 'Ice Spinner', 'Play Rough', 'Earth Power', 'Reversal', 'Stone Edge', 'Hyper Beam', 'Tera Blast', 'Roar', 'Smack Down', 'High Horsepower', 'Double-Edge', 'Temper Flare', 'Supercell Slam', 'Throat Chop']"
#0985,Scream Tail,"['fairy', 'psychic']",['Protosynthesis'],115,65,99,65,115,111,"['fighting', 'dragon']","['steel', 'fire', 'psychic', 'dark']","['fighting', 'psychic', 'dragon']","['poison', 'ghost', 'steel']",570,95,"['Disable', 'Pound', 'Sing', 'Howl', 'Noble Roar', 'Bite', 'Body Slam', 'Rest', 'Play Rough', 'Hyper Voice', 'Psychic Fangs', 'Crunch', 'Wish', 'Gyro Ball', 'Perish Song', 'Boomburst', 'Sunny Day', 'Take Down', 'Fake Tears', 'Scary Face', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Water Pulse', 'Psybeam', 'Facade', 'Rock Tomb', 'Stored Power', 'Fling', 'Endure', 'Rain Dance', 'Sandstorm', 'Snowscape', 'Psyshock', 'Dig', 'Zen Headbutt', 'Bulk Up', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Drain Punch', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Metronome', 'Grass Knot', 'Thunder Wave', 'Stomping Tantrum', 'Imprison', 'Substitute', 'Trick', 'Stealth Rock', 'Psychic', 'Encore', 'Flamethrower', 'Thunderbolt', 'Amnesia', 'Calm Mind', 'Helping Hand', 'Baton Pass', 'Ice Beam', 'Psychic Terrain', 'Misty Terrain', 'Fire Blast', 'Blizzard', 'Giga Impact', 'Focus Blast', 'Trick Room', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Roar', 'Uproar', 'Misty Explosion', 'Psych Up', 'Double-Edge', 'Expanding Force', 'Psychic Noise']"
#0986,Brute Bonnet,"['grass', 'dark']",['Protosynthesis'],111,127,99,79,99,55,"['ground', 'rock', 'ghost', 'water', 'psychic']","['fighting', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'fairy', 'dark']","['ground', 'ghost', 'water', 'grass', 'electric', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'bug', 'fire', 'ice', 'fairy']",570,95,"['Absorb', 'Astonish', 'Growth', 'Stun Spore', 'Mega Drain', 'Synthesis', 'Clear Smog', 'Payback', 'Thrash', 'Giga Drain', 'Sucker Punch', 'Spore', 'Ingrain', 'Rage Powder', 'Solar Beam', 'Sunny Day', 'Scary Face', 'Protect', 'Confuse Ray', 'Thief', 'Trailblaze', 'Facade', 'Hex', 'Magical Leaf', 'Venoshock', 'Endure', 'Bullet Seed', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Seed Bomb', 'Grass Knot', 'Stomping Tantrum', 'Rest', 'Taunt', 'Body Press', 'Dark Pulse', 'Substitute', 'Crunch', 'Energy Ball', 'Pollen Puff', 'Earth Power', 'Grassy Terrain', 'Giga Impact', 'Outrage', 'Leaf Storm', 'Hyper Beam', 'Close Combat', 'Tera Blast', 'Lash Out', 'Double-Edge']"
#0987,Flutter Mane,"['ghost', 'fairy']",['Protosynthesis'],55,55,55,135,135,135,"['fighting', 'ghost', 'psychic', 'dragon']","['normal', 'poison', 'steel', 'fire']","['normal', 'fighting', 'bug', 'dragon']","['ghost', 'steel']",570,95,"['Astonish', 'Confuse Ray', 'Spite', 'Psybeam', 'Mean Look', 'Memento', 'Wish', 'Dazzling Gleam', 'Shadow Ball', 'Mystical Fire', 'Power Gem', 'Psyshock', 'Phantom Force', 'Pain Split', 'Moonblast', 'Perish Song', 'Sunny Day', 'Charm', 'Fake Tears', 'Protect', 'Disarming Voice', 'Charge Beam', 'Hex', 'Swift', 'Magical Leaf', 'Icy Wind', 'Draining Kiss', 'Stored Power', 'Night Shade', 'Endure', 'Sleep Talk', 'Thunder Wave', 'Rest', 'Taunt', 'Imprison', 'Dark Pulse', 'Substitute', 'Hyper Voice', 'Energy Ball', 'Thunderbolt', 'Calm Mind', 'Helping Hand', 'Misty Terrain', 'Giga Impact', 'Trick Room', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Poltergeist']"
#0988,Slither Wing,"['bug', 'fighting']",['Protosynthesis'],85,135,79,85,105,81,"['normal', 'rock', 'grass', 'ice', 'dark']","['fighting', 'flying', 'poison', 'bug', 'ghost', 'fire', 'fairy']","['fighting', 'ground', 'bug', 'grass', 'dark']","['flying', 'fire', 'psychic', 'fairy']",570,95,"['Bug Bite', 'Ember', 'Gust', 'Poison Powder', 'Stun Spore', 'Flame Charge', 'Stomp', 'Low Sweep', 'Morning Sun', 'Lunge', 'Superpower', 'Bulk Up', 'Dual Wingbeat', 'First Impression', 'Whirlwind', 'Leech Life', 'Thrash', 'Sunny Day', 'Take Down', 'Protect', 'Low Kick', 'Acrobatics', 'Trailblaze', 'Facade', 'Aerial Ace', 'Endure', 'Rain Dance', 'Sandstorm', 'Brick Break', 'Zen Headbutt', 'U-turn', 'Body Slam', 'Sleep Talk', 'Stomping Tantrum', 'Rest', 'Body Press', 'Substitute', 'Will-O-Wisp', 'Giga Drain', 'Heat Wave', 'Heavy Slam', 'Reversal', 'Wild Charge', 'Earthquake', 'Giga Impact', 'Hurricane', 'Bug Buzz', 'Hyper Beam', 'Flare Blitz', 'Close Combat', 'Tera Blast', 'High Horsepower', 'Heat Crash', 'Double-Edge', 'Temper Flare', 'Skitter Smack', 'Curse']"
#0989,Sandy Shocks,"['electric', 'ground']",['Protosynthesis'],85,81,97,121,85,101,"['poison', 'rock', 'steel', 'fire', 'water']","['flying', 'ground', 'bug', 'grass', 'dragon']","['flying', 'poison', 'rock', 'steel', 'electric']","['ground', 'water', 'grass', 'ice']",570,95,"['Electric Terrain', 'Supersonic', 'Thunder Shock', 'Thunder Wave', 'Spark', 'Bulldoze', 'Charge Beam', 'Tri Attack', 'Screech', 'Heavy Slam', 'Metal Sound', 'Discharge', 'Earth Power', 'Mirror Coat', 'Gravity', 'Zap Cannon', 'Magnetic Flux', 'Sunny Day', 'Take Down', 'Protect', 'Facade', 'Swift', 'Mud Shot', 'Endure', 'Volt Switch', 'Sandstorm', 'Body Slam', 'Sleep Talk', 'Electro Ball', 'Reflect', 'Light Screen', 'Stomping Tantrum', 'Rest', 'Body Press', 'Spikes', 'Flash Cannon', 'Eerie Impulse', 'Power Gem', 'Substitute', 'Iron Defense', 'Stealth Rock', 'Thunderbolt', 'Wild Charge', 'Earthquake', 'Giga Impact', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Charge', 'Sand Tomb', 'High Horsepower', 'Supercell Slam', 'Electroweb', 'Scorching Sands']"
#0990,Iron Treads,"['ground', 'steel']",['Quark Drive'],90,112,120,72,70,106,"['poison', 'rock', 'ice', 'fairy']","['flying', 'bug', 'water', 'grass']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'electric', 'psychic', 'dragon', 'fairy']","['fighting', 'ground', 'fire', 'water']",570,95,"['Defense Curl', 'Electric Terrain', 'Horn Attack', 'Rollout', 'Bulldoze', 'Rapid Spin', 'Iron Head', 'Stomping Tantrum', 'Knock Off', 'Earthquake', 'Heavy Slam', 'Wild Charge', 'Endeavor', 'Megahorn', 'Giga Impact', 'Steel Roller', 'Take Down', 'Mud-Slap', 'Scary Face', 'Protect', 'Thunder Fang', 'Ice Fang', 'Facade', 'Mud Shot', 'Rock Tomb', 'Volt Switch', 'Sandstorm', 'Smart Strike', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Electro Ball', 'Rest', 'Rock Slide', 'Body Press', 'Flash Cannon', 'Substitute', 'Iron Defense', 'Stealth Rock', 'Ice Spinner', 'Earth Power', 'Stone Edge', 'Hyper Beam', 'Thunder', 'Steel Beam', 'Tera Blast', 'Gyro Ball', 'High Horsepower', 'Double-Edge', 'Supercell Slam', 'Metal Sound', 'Hard Press']"
#0991,Iron Bundle,"['ice', 'water']",['Quark Drive'],56,80,114,124,60,136,"['flying', 'ground', 'rock']","['steel', 'water', 'ice']","['water', 'ice']","['fighting', 'rock', 'grass', 'electric']",570,95,"['Present', 'Powder Snow', 'Whirlpool', 'Take Down', 'Drill Peck', 'Helping Hand', 'Freeze-Dry', 'Flip Turn', 'Ice Beam', 'Agility', 'Snowscape', 'Hydro Pump', 'Aurora Veil', 'Blizzard', 'Electric Terrain', 'Protect', 'Water Pulse', 'Acrobatics', 'Thief', 'Chilling Water', 'Facade', 'Swift', 'Icy Wind', 'Air Cutter', 'Fling', 'Avalanche', 'Endure', 'Rain Dance', 'U-turn', 'Body Slam', 'Ice Punch', 'Sleep Talk', 'Rest', 'Taunt', 'Substitute', 'Encore', 'Ice Spinner', 'Play Rough', 'Giga Impact', 'Hyper Beam', 'Tera Blast']"
#0992,Iron Hands,"['fighting', 'electric']",['Quark Drive'],154,140,108,50,68,50,"['normal', 'rock', 'steel', 'water', 'ice', 'dark']","['poison', 'ground', 'bug', 'ghost', 'grass', 'electric', 'psychic', 'dragon', 'fairy']","['rock', 'bug', 'steel', 'electric', 'dark']","['ground', 'psychic', 'fairy']",570,95,"['Arm Thrust', 'Focus Energy', 'Sand Attack', 'Tackle', 'Fake Out', 'Whirlwind', 'Thunder Punch', 'Slam', 'Force Palm', 'Seismic Toss', 'Charge', 'Wild Charge', 'Close Combat', 'Detect', 'Heavy Slam', 'Belly Drum', 'Focus Punch', 'Electric Terrain', 'Take Down', 'Scary Face', 'Protect', 'Low Kick', 'Facade', 'Bulldoze', 'Rock Tomb', 'Low Sweep', 'Fling', 'Endure', 'Volt Switch', 'Brick Break', 'Body Slam', 'Fire Punch', 'Ice Punch', 'Sleep Talk', 'Drain Punch', 'Metronome', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Swords Dance', 'Body Press', 'Iron Head', 'Substitute', 'Iron Defense', 'Thunderbolt', 'Play Rough', 'Reversal', 'Earthquake', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Double-Edge', 'Supercell Slam', 'Hard Press']"
#0993,Iron Jugulis,"['dark', 'flying']",['Quark Drive'],94,80,86,122,80,108,"['bug', 'ghost', 'grass', 'psychic']","['rock', 'steel', 'electric', 'fairy', 'dark']","['ground', 'ghost', 'grass', 'psychic', 'dark']","['rock', 'electric', 'ice', 'fairy']",570,95,"['Air Cutter', 'Electric Terrain', 'Focus Energy', 'Tri Attack', 'Work Up', 'Roar', 'Assurance', 'Dragon Breath', 'Snarl', 'Crunch', 'Hyper Voice', 'Air Slash', 'Knock Off', 'Dark Pulse', 'Outrage', 'Dragon Pulse', 'Hyper Beam', 'Take Down', 'Scary Face', 'Protect', 'Fire Fang', 'Acrobatics', 'Charge Beam', 'Facade', 'Rock Tomb', 'Dragon Tail', 'Endure', 'Sunny Day', 'Rain Dance', 'Zen Headbutt', 'U-turn', 'Body Slam', 'Sleep Talk', 'Rest', 'Taunt', 'Flash Cannon', 'Fly', 'Iron Head', 'Substitute', 'Tailwind', 'Heat Wave', 'Flamethrower', 'Earth Power', 'Fire Blast', 'Hydro Pump', 'Giga Impact', 'Focus Blast', 'Hurricane', 'Tera Blast', 'Dual Wingbeat', 'Lash Out', 'Double-Edge', 'Meteor Beam', 'Throat Chop', 'Metal Sound', 'Dragon Cheer']"
#0994,Iron Moth,"['fire', 'poison']",['Quark Drive'],80,70,60,140,110,110,"['bug', 'grass', 'ice', 'fairy']","['poison', 'ground', 'rock', 'ghost', 'steel', 'fire', 'water', 'dragon']","['fighting', 'poison', 'bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water', 'psychic']",570,95,"['Acid Spray', 'Ember', 'Gust', 'Whirlwind', 'Struggle Bug', 'Fire Spin', 'Take Down', 'Lunge', 'Screech', 'Discharge', 'Sludge Wave', 'Fiery Dance', 'Metal Sound', 'Morning Sun', 'Hurricane', 'Bug Buzz', 'Overheat', 'Electric Terrain', 'Agility', 'Protect', 'Acrobatics', 'Confuse Ray', 'Pounce', 'Charge Beam', 'Facade', 'Swift', 'Flame Charge', 'Venoshock', 'Endure', 'Sunny Day', 'U-turn', 'Air Slash', 'Sleep Talk', 'Light Screen', 'Dazzling Gleam', 'Rest', 'Toxic Spikes', 'Flash Cannon', 'Substitute', 'Heat Wave', 'Energy Ball', 'Psychic', 'Flamethrower', 'Helping Hand', 'Fire Blast', 'Giga Impact', 'Hyper Beam', 'Flare Blitz', 'Solar Beam', 'Tera Blast', 'Toxic', 'Meteor Beam']"
#0995,Iron Thorns,"['rock', 'electric']",['Quark Drive'],100,134,110,70,84,72,"['flying', 'bug', 'fire', 'water', 'ice']","['fighting', 'ground', 'steel', 'grass', 'electric', 'dragon']","['normal', 'flying', 'poison', 'fire', 'electric']","['fighting', 'ground', 'water', 'grass']",570,95,"['Fire Fang', 'Ice Fang', 'Iron Defense', 'Rock Throw', 'Thunder Fang', 'Screech', 'Rock Tomb', 'Bite', 'Charge', 'Rock Slide', 'Sandstorm', 'Wild Charge', 'Pin Missile', 'Earthquake', 'Stealth Rock', 'Stone Edge', 'Giga Impact', 'Electric Terrain', 'Take Down', 'Scary Face', 'Protect', 'Low Kick', 'Charge Beam', 'Facade', 'Bulldoze', 'Snarl', 'Metal Claw', 'Fling', 'Dragon Tail', 'Endure', 'Volt Switch', 'Sunny Day', 'Rain Dance', 'Dig', 'Brick Break', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Electro Ball', 'Rock Blast', 'Dragon Claw', 'Thunder Wave', 'Stomping Tantrum', 'Rest', 'Taunt', 'Swords Dance', 'Body Press', 'Spikes', 'Eerie Impulse', 'Iron Head', 'Dragon Dance', 'Power Gem', 'Substitute', 'Crunch', 'Heavy Slam', 'Flamethrower', 'Thunderbolt', 'Earth Power', 'Ice Beam', 'Fire Blast', 'Blizzard', 'Focus Blast', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Sand Tomb', 'Smack Down', 'High Horsepower', 'Double-Edge', 'Supercell Slam', 'Electroweb', 'Meteor Beam', 'Breaking Swipe', 'Curse']"
#0996,Frigibax,"['dragon', 'ice']","['Thermal Exchange', 'Ice Body']",65,75,45,35,45,55,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice', 'fairy']","['water', 'grass', 'electric']","['fighting', 'rock', 'steel', 'dragon', 'fairy']",320,53,"['Dragon Tail', 'Leer', 'Tackle', 'Icy Wind', 'Dragon Breath', 'Focus Energy', 'Bite', 'Ice Fang', 'Dragon Claw', 'Take Down', 'Ice Beam', 'Crunch', 'Icicle Crash', 'Aqua Tail', 'Dragon Rush', 'Freeze-Dry', 'Icicle Spear', 'Protect', 'Facade', 'Avalanche', 'Endure', 'Rain Dance', 'Snowscape', 'Dig', 'Body Slam', 'Sleep Talk', 'Rest', 'Swords Dance', 'Substitute', 'Dragon Pulse', 'Helping Hand', 'Blizzard', 'Outrage', 'Draco Meteor', 'Tera Blast']"
#0997,Arctibax,"['dragon', 'ice']","['Thermal Exchange', 'Ice Body']",90,95,66,45,65,62,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice', 'fairy']","['water', 'grass', 'electric']","['fighting', 'rock', 'steel', 'dragon', 'fairy']",423,70,"['Dragon Tail', 'Leer', 'Tackle', 'Icy Wind', 'Dragon Breath', 'Focus Energy', 'Bite', 'Ice Fang', 'Take Down', 'Ice Beam', 'Crunch', 'Icicle Crash', 'Aqua Tail', 'Dragon Rush', 'Freeze-Dry', 'Icicle Spear', 'Scary Face', 'Protect', 'Facade', 'Aerial Ace', 'Avalanche', 'Endure', 'Rain Dance', 'Snowscape', 'Dig', 'Brick Break', 'Body Slam', 'Sleep Talk', 'Dragon Claw', 'Rest', 'Swords Dance', 'Iron Head', 'Substitute', 'Dragon Pulse', 'Helping Hand', 'Blizzard', 'Outrage', 'Draco Meteor', 'Tera Blast']"
#0998,Baxcalibur,"['dragon', 'ice']","['Thermal Exchange', 'Ice Body']",115,145,92,75,86,87,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice', 'fairy']","['water', 'grass', 'electric']","['fighting', 'rock', 'steel', 'dragon', 'fairy']",600,100,"['Breaking Swipe', 'Dragon Tail', 'Ice Shard', 'Leer', 'Snowscape', 'Tackle', 'Icy Wind', 'Dragon Breath', 'Focus Energy', 'Bite', 'Ice Fang', 'Dragon Claw', 'Take Down', 'Ice Beam', 'Crunch', 'Icicle Crash', 'Glaive Rush', 'Aqua Tail', 'Dragon Rush', 'Freeze-Dry', 'Icicle Spear', 'Scary Face', 'Protect', 'Thunder Fang', 'Facade', 'Aerial Ace', 'Bulldoze', 'Avalanche', 'Endure', 'Rain Dance', 'Dig', 'False Swipe', 'Brick Break', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Stomping Tantrum', 'Rest', 'Swords Dance', 'Body Press', 'Iron Head', 'Dragon Dance', 'Substitute', 'Dragon Pulse', 'Helping Hand', 'Blizzard', 'Earthquake', 'Giga Impact', 'Outrage', 'Hyper Beam', 'Draco Meteor', 'Tera Blast', 'High Horsepower', 'Scale Shot', 'Double-Edge', 'Dragon Cheer']"
#0999,Gimmighoul,['ghost'],['Rattled'],45,30,70,75,70,10,"['ghost', 'psychic']","['normal', 'dark']","['normal', 'fighting', 'poison', 'bug']","['ghost', 'dark']",300,50,"['Astonish', 'Tackle', 'Take Down', 'Protect', 'Confuse Ray', 'Thief', 'Hex', 'Night Shade', 'Endure', 'Sleep Talk', 'Reflect', 'Light Screen', 'Rest', 'Power Gem', 'Substitute', 'Shadow Ball', 'Nasty Plot', 'Tera Blast']"
#1000,Gholdengo,"['steel', 'ghost']",['Good as Gold'],87,60,95,133,91,84,"['rock', 'ghost', 'psychic', 'ice', 'fairy']","['normal', 'steel', 'fire', 'water', 'electric', 'dark']","['normal', 'fighting', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['ground', 'ghost', 'fire', 'dark']",550,91,"['Astonish', 'Tackle', 'Night Shade', 'Confuse Ray', 'Substitute', 'Metal Sound', 'Shadow Ball', 'Recover', 'Power Gem', 'Make It Rain', 'Nasty Plot', 'Memento', 'Take Down', 'Protect', 'Low Kick', 'Thief', 'Charge Beam', 'Hex', 'Low Sweep', 'Fling', 'Endure', 'Sandstorm', 'Psyshock', 'Thunder Punch', 'Sleep Talk', 'Electro Ball', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Thunder Wave', 'Rest', 'Flash Cannon', 'Iron Head', 'Trick', 'Psychic', 'Heavy Slam', 'Thunderbolt', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Thunder', 'Steel Beam', 'Tera Blast', 'Focus Punch', 'Poltergeist']"
#1001,Wo-Chien,"['dark', 'grass']",['Tablets of Ruin'],85,85,100,95,135,70,"['ground', 'rock', 'ghost', 'water', 'psychic']","['fighting', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'fairy', 'dark']","['ground', 'ghost', 'water', 'grass', 'electric', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'bug', 'fire', 'ice', 'fairy']",570,95,"['Absorb', 'Mean Look', 'Spite', 'Tickle', 'Payback', 'Poison Powder', 'Stun Spore', 'Mega Drain', 'Leech Seed', 'Growth', 'Ingrain', 'Dark Pulse', 'Giga Drain', 'Ruination', 'Foul Play', 'Power Whip', 'Grassy Terrain', 'Knock Off', 'Leaf Storm', 'Take Down', 'Mud-Slap', 'Scary Face', 'Protect', 'Trailblaze', 'Facade', 'Hex', 'Snarl', 'Magical Leaf', 'Mud Shot', 'Endure', 'Sunny Day', 'Rain Dance', 'Bullet Seed', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Seed Bomb', 'Reflect', 'Light Screen', 'Grass Knot', 'Rest', 'Taunt', 'Body Press', 'Substitute', 'Energy Ball', 'Pollen Puff', 'Giga Impact', 'Hyper Beam', 'Solar Beam', 'Tera Blast', 'Solar Blade', 'Lash Out']"
