Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg,moves
#0783,Hakamo-o,"['dragon', 'fighting']","['Bulletproof', 'Soundproof', 'Overcoat']",55,75,90,65,70,65,"['normal', 'rock', 'ice', 'dragon', 'dark']","['flying', 'poison', 'bug', 'ghost', 'psychic', 'fairy']","['rock', 'bug', 'fire', 'water', 'grass', 'electric', 'dark']","['flying', 'psychic', 'ice', 'dragon', 'fairy']",420,70,"['Dragon Tail', 'Leer', 'Protect', 'Tackle', 'Scary Face', 'Headbutt', 'Work Up', 'Screech', 'Iron Defense', 'Dragon Claw', 'Noble Roar', 'Dragon Dance', 'Outrage', 'Close Combat', 'Take Down', 'Low Kick', 'Facade', 'Aerial Ace', 'Bulldoze', 'Metal Claw', 'Rock Tomb', 'Fling', 'Endure', 'Sunny Day', 'Sandstorm', 'False Swipe', 'Brick Break', 'Shadow Claw', 'Bulk Up', 'Body Slam', 'Sleep Talk', 'Drain Punch', 'Rest', 'Rock Slide', 'Taunt', 'Swords Dance', 'Iron Head', 'Substitute', 'X-Scissor', 'Dragon Pulse', 'Reversal', 'Earthquake', 'Focus Blast', 'Draco Meteor', 'Tera Blast', 'Roar', 'Vacuum Wave', 'Focus Punch', 'Scale Shot', 'Double-Edge', 'Coaching', 'Throat Chop', 'Breaking Swipe', 'Dragon Cheer', 'Upper Hand', 'Autotomize', 'Counter', 'Dragon Breath', 'Mega Punch', 'Mega Kick', 'Safeguard', 'Snore', 'Attract', 'Payback', 'Round', 'Brutal Swing', 'Iron Tail', 'Uproar']"
#0784,Kommo-o,"['dragon', 'fighting']","['Bulletproof', 'Soundproof', 'Overcoat']",75,110,125,100,105,85,"['normal', 'rock', 'ice', 'dragon', 'dark']","['flying', 'poison', 'bug', 'ghost', 'psychic', 'fairy']","['rock', 'bug', 'fire', 'water', 'grass', 'electric', 'dark']","['flying', 'psychic', 'ice', 'dragon', 'fairy']",600,100,"['Dragon Tail', 'Leer', 'Protect', 'Tackle', 'Scary Face', 'Headbutt', 'Work Up', 'Screech', 'Iron Defense', 'Dragon Claw', 'Noble Roar', 'Dragon Dance', 'Outrage', 'Close Combat', 'Clangorous Soul', 'Boomburst', 'Clanging Scales', 'Belly Drum', 'Take Down', 'Low Kick', 'Facade', 'Aerial Ace', 'Bulldoze', 'Metal Claw', 'Rock Tomb', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'False Swipe', 'Brick Break', 'Shadow Claw', 'Bulk Up', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Drain Punch', 'Poison Jab', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Taunt', 'Swords Dance', 'Body Press', 'Flash Cannon', 'Iron Head', 'Substitute', 'X-Scissor', 'Aura Sphere', 'Dragon Pulse', 'Stealth Rock', 'Hyper Voice', 'Flamethrower', 'Helping Hand', 'Reversal', 'Earthquake', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Draco Meteor', 'Tera Blast', 'Roar', 'Vacuum Wave', 'Focus Punch', 'Scale Shot', 'Autotomize', 'Counter', 'Dragon Breath', 'Coaching', 'Mega Punch', 'Mega Kick', 'Safeguard', 'Snore', 'Attract', 'Revenge', 'Payback', 'Round', 'Brutal Swing', 'Breaking Swipe', 'Iron Tail', 'Uproar', 'Superpower']"
#0785,Tapu Koko,"['electric', 'fairy']","['Electric Surge', 'Telepathy']",70,115,85,95,75,130,"['fighting', 'flying', 'water', 'dark']","['poison', 'ground', 'steel', 'fire', 'grass', 'electric']","['fighting', 'flying', 'bug', 'electric', 'dragon', 'dark']","['poison', 'ground']",570,95,"['Quick Attack', 'Thunder Shock', 'Withdraw', 'Fairy Wind', 'False Swipe', 'Spark', 'Shock Wave', 'Charge', 'Agility', 'Screech', 'Discharge', 'Mean Look', ""Nature's Madness"", 'Wild Charge', 'Brave Bird', 'Power Swap', 'Electric Terrain', 'Thunder Punch', 'Fly', 'Hyper Beam', 'Giga Impact', 'Thunder Wave', 'Light Screen', 'Reflect', 'Safeguard', 'Rest', 'Thief', 'Snore', 'Protect', 'Steel Wing', 'Rain Dance', 'Facade', 'Swift', 'U-turn', 'Assurance', 'Round', 'Acrobatics', 'Volt Switch', 'Electroweb', 'Eerie Impulse', 'Thunderbolt', 'Thunder', 'Substitute', 'Endure', 'Sleep Talk', 'Taunt', 'Hyper Voice', 'Iron Defense', 'Calm Mind', 'Iron Head', 'Grass Knot', 'Electro Ball', 'Stored Power', 'Work Up', 'Dazzling Gleam', 'Mirror Move', 'Defog', 'Sky Attack', 'Telekinesis', 'Roar', 'Toxic', 'Hidden Power', 'Roost', 'Frustration', 'Return', 'Double Team', 'Aerial Ace', 'Torment', 'Echoed Voice', 'Sky Drop', 'Psych Up', 'Swagger', 'Nature Power', 'Confide']"
#0786,Tapu Lele,"['psychic', 'fairy']","['Psychic Surge', 'Telepathy']",70,85,75,130,115,95,"['fighting', 'dragon']","['steel', 'fire', 'psychic', 'dark']","['fighting', 'psychic', 'dragon']","['poison', 'ghost', 'steel']",570,95,"['Astonish', 'Confusion', 'Withdraw', 'Aromatherapy', 'Draining Kiss', 'Psybeam', 'Flatter', 'Aromatic Mist', 'Sweet Scent', 'Extrasensory', 'Psyshock', 'Mean Look', ""Nature's Madness"", 'Moonblast', 'Tickle', 'Skill Swap', 'Psychic Terrain', 'Hyper Beam', 'Giga Impact', 'Light Screen', 'Reflect', 'Safeguard', 'Rest', 'Thief', 'Snore', 'Protect', 'Charm', 'Sunny Day', 'Facade', 'Fling', 'Power Swap', 'Guard Swap', 'Speed Swap', 'Psycho Cut', 'Wonder Room', 'Magic Room', 'Round', 'Thunderbolt', 'Thunder', 'Psychic', 'Substitute', 'Endure', 'Sleep Talk', 'Shadow Ball', 'Future Sight', 'Taunt', 'Iron Defense', 'Calm Mind', 'Focus Blast', 'Energy Ball', 'Grass Knot', 'Stored Power', 'Ally Switch', 'Play Rough', 'Dazzling Gleam', 'Psywave', 'Gravity', 'Magic Coat', 'Telekinesis', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Torment', 'Echoed Voice', 'Charge Beam', 'Psych Up', 'Swagger', 'Nature Power', 'Confide']"
#0787,Tapu Bulu,"['grass', 'fairy']","['Grassy Surge', 'Telepathy']",70,130,115,85,95,75,"['fighting', 'ground', 'rock', 'water', 'dark']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass']","['fighting', 'ground', 'water', 'grass', 'electric', 'dragon', 'dark']","['flying', 'poison', 'steel', 'fire', 'ice']",570,95,"['Leafage', 'Rock Smash', 'Withdraw', 'Disable', 'Leech Seed', 'Mega Drain', 'Whirlwind', 'Horn Attack', 'Scary Face', 'Horn Leech', 'Zen Headbutt', 'Mean Look', ""Nature's Madness"", 'Wood Hammer', 'Megahorn', 'Skull Bash', 'Grassy Terrain', 'Mega Punch', 'Hyper Beam', 'Giga Impact', 'Solar Beam', 'Light Screen', 'Reflect', 'Safeguard', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Giga Drain', 'Sunny Day', 'Facade', 'Revenge', 'Brick Break', 'Rock Tomb', 'Bullet Seed', 'Payback', 'Fling', 'Power Swap', 'Guard Swap', 'Round', 'Snarl', 'False Swipe', 'Smart Strike', 'Brutal Swing', 'Swords Dance', 'Substitute', 'Endure', 'Sleep Talk', 'Taunt', 'Superpower', 'Iron Defense', 'Bulk Up', 'Calm Mind', 'Close Combat', 'Seed Bomb', 'Focus Blast', 'Energy Ball', 'Stone Edge', 'Grass Knot', 'Stored Power', 'Work Up', 'Dazzling Gleam', 'Darkest Lariat', 'High Horsepower', 'Rototiller', 'Dual Chop', 'Focus Punch', 'Synthesis', 'Telekinesis', 'Worry Seed', 'Roar', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Torment', 'Echoed Voice', 'Psych Up', 'Swagger', 'Nature Power', 'Confide']"
#0788,Tapu Fini,"['water', 'fairy']","['Misty Surge', 'Telepathy']",70,75,115,95,130,85,"['fighting', 'ground', 'rock', 'dark']","['poison', 'steel', 'water', 'grass']","['fighting', 'bug', 'fire', 'water', 'ice', 'dragon', 'dark']","['poison', 'grass', 'electric']",570,95,"['Disarming Voice', 'Water Gun', 'Withdraw', 'Haze', 'Mist', 'Aqua Ring', 'Water Pulse', 'Brine', 'Defog', 'Heal Pulse', 'Surf', 'Muddy Water', 'Mean Look', ""Nature's Madness"", 'Moonblast', 'Hydro Pump', 'Soak', 'Misty Terrain', 'Ice Punch', 'Hyper Beam', 'Giga Impact', 'Light Screen', 'Reflect', 'Safeguard', 'Rest', 'Snore', 'Protect', 'Icy Wind', 'Rain Dance', 'Whirlpool', 'Facade', 'Dive', 'Fling', 'Guard Swap', 'Wonder Room', 'Magic Room', 'Round', 'Draining Kiss', 'Smart Strike', 'Ice Beam', 'Blizzard', 'Waterfall', 'Substitute', 'Endure', 'Sleep Talk', 'Shadow Ball', 'Taunt', 'Trick', 'Iron Defense', 'Calm Mind', 'Grass Knot', 'Stored Power', 'Scald', 'Play Rough', 'Dazzling Gleam', 'Refresh', 'Gravity', 'Knock Off', 'Magic Coat', 'Telekinesis', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Torment', 'Echoed Voice', 'Psych Up', 'Swagger', 'Nature Power', 'Confide']"
#0789,Cosmog,['psychic'],['Unaware'],43,29,31,29,31,37,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",200,33,"['Splash', 'Teleport']"
#0790,Cosmoem,['psychic'],['Sturdy'],43,29,131,29,131,37,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",400,66,"['Teleport', 'Cosmic Power']"
#0791,Solgaleo,"['psychic', 'steel']",['Full Metal Body'],137,137,107,113,89,97,"['fighting', 'poison', 'rock', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric', 'psychic', 'dark']","['normal', 'flying', 'poison', 'rock', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['ground', 'ghost', 'fire', 'dark']",680,113,"['Sunsteel Strike', 'Cosmic Power', 'Metal Claw', 'Noble Roar', 'Teleport', 'Iron Head', 'Metal Sound', 'Zen Headbutt', 'Flash Cannon', 'Morning Sun', 'Crunch', 'Metal Burst', 'Wild Charge', 'Solar Beam', 'Flare Blitz', 'Wide Guard', 'Giga Impact', 'Take Down', 'Agility', 'Scary Face', 'Protect', 'Fire Spin', 'Facade', 'Bulldoze', 'Snarl', 'Swift', 'Rock Tomb', 'Flame Charge', 'Endure', 'Sunny Day', 'Psyshock', 'Psychic Fangs', 'Body Slam', 'Sleep Talk', 'Reflect', 'Light Screen', 'Rest', 'Rock Slide', 'Substitute', 'Iron Defense', 'Hyper Voice', 'Psychic', 'Heavy Slam', 'Flamethrower', 'Thunderbolt', 'Calm Mind', 'Helping Hand', 'Fire Blast', 'Earthquake', 'Stone Edge', 'Outrage', 'Focus Blast', 'Trick Room', 'Hyper Beam', 'Thunder', 'Close Combat', 'Steel Beam', 'Tera Blast', 'Roar', 'Gyro Ball', 'Knock Off', 'Heat Crash', 'Psych Up', 'Double-Edge', 'Endeavor', 'Future Sight', 'Expanding Force', 'Meteor Beam', 'Steel Roller', 'Thunder Wave', 'Safeguard', 'Snore', 'Round', 'Mystical Fire', 'Iron Tail', 'Superpower', 'Work Up']"
#0792,Lunala,"['psychic', 'ghost']",['Shadow Shield'],137,113,89,137,107,97,"['fighting', 'poison', 'ghost']","['normal', 'steel', 'dark']","['normal', 'fighting', 'poison', 'psychic']","['ghost', 'dark']",680,113,"['Moongeist Beam', 'Confusion', 'Cosmic Power', 'Hypnosis', 'Teleport', 'Night Shade', 'Confuse Ray', 'Air Slash', 'Shadow Ball', 'Moonlight', 'Night Daze', 'Psychic', 'Moonblast', 'Phantom Force', 'Dream Eater', 'Wide Guard', 'Agility', 'Scary Face', 'Protect', 'Acrobatics', 'Charge Beam', 'Facade', 'Aerial Ace', 'Hex', 'Swift', 'Icy Wind', 'Endure', 'Sunny Day', 'Rain Dance', 'Psyshock', 'Shadow Claw', 'Sleep Talk', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Rest', 'Fly', 'Substitute', 'Will-O-Wisp', 'Trick', 'Tailwind', 'Heat Wave', 'Thunderbolt', 'Calm Mind', 'Helping Hand', 'Ice Beam', 'Blizzard', 'Giga Impact', 'Focus Blast', 'Trick Room', 'Hyper Beam', 'Thunder', 'Solar Beam', 'Tera Blast', 'Spite', 'Dual Wingbeat', 'Poltergeist', 'Psych Up', 'Future Sight', 'Expanding Force', 'Meteor Beam', 'Magic Coat', 'Thunder Wave', 'Safeguard', 'Snore', 'Psycho Cut', 'Wonder Room', 'Magic Room', 'Round', 'Work Up']"
#0793,Nihilego,"['rock', 'poison']",['Beast Boost'],109,53,47,127,131,103,"['flying', 'bug', 'fire', 'grass', 'ice', 'fairy']","['fighting', 'poison', 'ground', 'rock', 'ghost', 'steel']","['normal', 'flying', 'poison', 'bug', 'fire', 'fairy']","['ground', 'steel', 'water', 'psychic']",570,95,"['Pound', 'Wrap', 'Acid', 'Tickle', 'Acid Spray', 'Clear Smog', 'Guard Split', 'Power Split', 'Venoshock', 'Headbutt', 'Toxic Spikes', 'Venom Drench', 'Power Gem', 'Stealth Rock', 'Mirror Coat', 'Wonder Room', 'Head Smash', 'Corrosive Gas', 'Meteor Beam', 'Thunder Wave', 'Light Screen', 'Safeguard', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Sandstorm', 'Facade', 'Rock Tomb', 'Trick Room', 'Cross Poison', 'Round', 'Hex', 'Brutal Swing', 'Body Slam', 'Thunderbolt', 'Thunder', 'Psychic', 'Substitute', 'Sludge Bomb', 'Psyshock', 'Endure', 'Sleep Talk', 'Poison Jab', 'Zen Headbutt', 'Gunk Shot', 'Iron Head', 'Grass Knot', 'Sludge Wave', 'Foul Play', 'Ally Switch', 'Dazzling Gleam', 'Constrict', 'Psywave', 'Bind', 'Knock Off', 'Magic Coat', 'Pain Split', 'Role Play', 'Spite', 'Telekinesis', 'Worry Seed', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Reflect', 'Echoed Voice', 'Charge Beam', 'Swagger', 'Confide']"
#0794,Buzzwole,"['bug', 'fighting']",['Beast Boost'],107,139,139,53,53,79,"['normal', 'rock', 'grass', 'ice', 'dark']","['fighting', 'flying', 'poison', 'bug', 'ghost', 'fire', 'fairy']","['fighting', 'ground', 'bug', 'grass', 'dark']","['flying', 'fire', 'psychic', 'fairy']",570,95,"['Harden', 'Power-Up Punch', 'Taunt', 'Fell Stinger', 'Vital Throw', 'Bulk Up', 'Endure', 'Reversal', 'Mega Punch', 'Lunge', 'Focus Energy', 'Dynamic Punch', 'Counter', 'Hammer Arm', 'Superpower', 'Focus Punch', 'Coaching', 'Dual Wingbeat', 'Ice Punch', 'Thunder Punch', 'Giga Impact', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Facade', 'Revenge', 'Brick Break', 'Rock Tomb', 'Bounce', 'Payback', 'Fling', 'Drain Punch', 'Low Sweep', 'Round', 'Bulldoze', 'False Swipe', 'Stomping Tantrum', 'Body Slam', 'Earthquake', 'Leech Life', 'Substitute', 'Outrage', 'Sleep Talk', 'Gyro Ball', 'Close Combat', 'Poison Jab', 'Iron Head', 'Stone Edge', 'Work Up', 'Darkest Lariat', 'High Horsepower', 'Comet Punch', 'Bug Bite', 'Dual Chop', 'Endeavor', 'Toxic', 'Hidden Power', 'Roost', 'Frustration', 'Smack Down', 'Return', 'Double Team', 'Swagger', 'Confide']"
#0795,Pheromosa,"['bug', 'fighting']",['Beast Boost'],71,137,37,137,37,151,"['normal', 'rock', 'grass', 'ice', 'dark']","['fighting', 'flying', 'poison', 'bug', 'ghost', 'fire', 'fairy']","['fighting', 'ground', 'bug', 'grass', 'dark']","['flying', 'fire', 'psychic', 'fairy']",570,95,"['Feint', 'Rapid Spin', 'Leer', 'Quick Guard', 'Bug Bite', 'Low Kick', 'Double Kick', 'Triple Kick', 'Stomp', 'Agility', 'Lunge', 'Bounce', 'Speed Swap', 'Bug Buzz', 'Quiver Dance', 'High Jump Kick', 'Coaching', 'Skitter Smack', 'Triple Axel', 'Hyper Beam', 'Giga Impact', 'Rest', 'Snore', 'Protect', 'Icy Wind', 'Facade', 'Swift', 'Brick Break', 'U-turn', 'Assurance', 'Fling', 'Low Sweep', 'Round', 'Electroweb', 'False Swipe', 'Ice Beam', 'Blizzard', 'Substitute', 'Outrage', 'Endure', 'Sleep Talk', 'Taunt', 'Close Combat', 'Poison Jab', 'Focus Blast', 'Foul Play', 'Drill Run', 'Throat Chop', 'Silver Wind', 'Jump Kick', 'Me First', 'Block', 'Laser Focus', 'Shock Wave', 'Signal Beam', 'Snatch', 'Toxic', 'Hidden Power', 'Roost', 'Frustration', 'Return', 'Double Team', 'Torment', 'Echoed Voice', 'Swagger', 'Confide']"
#0796,Xurkitree,['electric'],['Beast Boost'],83,89,71,173,71,83,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],570,95,"['Thunder Shock', 'Wrap', 'Charge', 'Thunder Wave', 'Ingrain', 'Spark', 'Shock Wave', 'Hypnosis', 'Eerie Impulse', 'Thunder Punch', 'Discharge', 'Magnet Rise', 'Thunderbolt', 'Electric Terrain', 'Power Whip', 'Zap Cannon', 'Rising Voltage', 'Hyper Beam', 'Giga Impact', 'Solar Beam', 'Light Screen', 'Reflect', 'Rest', 'Snore', 'Protect', 'Rain Dance', 'Sunny Day', 'Facade', 'Fling', 'Round', 'Volt Switch', 'Electroweb', 'Brutal Swing', 'Thunder', 'Substitute', 'Endure', 'Sleep Talk', 'Calm Mind', 'Energy Ball', 'Grass Knot', 'Electro Ball', 'Wild Charge', 'Dazzling Gleam', 'Tail Glow', 'Signal Beam', 'Ion Deluge', 'Bind', 'Gravity', 'Magic Coat', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Charge Beam', 'Swagger', 'Nature Power', 'Confide']"
#0797,Celesteela,"['steel', 'flying']",['Beast Boost'],97,101,103,107,101,61,"['fighting', 'bug', 'grass', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'ground', 'bug', 'steel', 'grass', 'psychic', 'dragon', 'fairy']","['fire', 'electric']",570,95,"['Absorb', 'Tackle', 'Harden', 'Wide Guard', 'Mega Drain', 'Smack Down', 'Ingrain', 'Autotomize', 'Giga Drain', 'Flash Cannon', 'Metal Sound', 'Iron Defense', 'Leech Seed', 'Heavy Slam', 'Double-Edge', 'Skull Bash', 'Meteor Beam', 'Steel Roller', 'Fly', 'Hyper Beam', 'Giga Impact', 'Solar Beam', 'Self-Destruct', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Facade', 'Round', 'Acrobatics', 'Bulldoze', 'Air Slash', 'Smart Strike', 'Brutal Swing', 'Stomping Tantrum', 'Body Slam', 'Flamethrower', 'Earthquake', 'Fire Blast', 'Substitute', 'Endure', 'Sleep Talk', 'Megahorn', 'Superpower', 'Gyro Ball', 'Seed Bomb', 'Energy Ball', 'Zen Headbutt', 'Iron Head', 'Stone Edge', 'Grass Knot', 'Block', 'Gravity', 'Magnet Rise', 'Shock Wave', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Flame Charge', 'Explosion', 'Swagger', 'Confide']"
#0798,Kartana,"['grass', 'steel']",['Beast Boost'],59,181,131,59,31,109,"['ground', 'rock', 'ice', 'fairy']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'electric', 'dragon']","['normal', 'poison', 'rock', 'steel', 'water', 'grass', 'electric', 'psychic', 'dragon', 'fairy']","['fighting', 'fire']",570,95,"['Fury Cutter', 'Vacuum Wave', 'Razor Leaf', 'False Swipe', 'Cut', 'Air Cutter', 'Aerial Ace', 'Detect', 'Night Slash', 'Synthesis', 'Laser Focus', 'Defog', 'Leaf Blade', 'Sacred Sword', 'Swords Dance', 'Guillotine', 'Giga Impact', 'Solar Blade', 'Screech', 'Rest', 'Snore', 'Protect', 'Giga Drain', 'Brick Break', 'Psycho Cut', 'Round', 'Air Slash', 'Smart Strike', 'Substitute', 'Endure', 'Sleep Talk', 'Iron Defense', 'Calm Mind', 'X-Scissor', 'Knock Off', 'Last Resort', 'Tailwind', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Swagger', 'Confide']"
#0799,Guzzlord,"['dark', 'dragon']",['Beast Boost'],223,101,53,97,53,43,"['ghost', 'psychic', 'dragon']","['fighting', 'steel', 'fairy', 'dark']","['ghost', 'fire', 'water', 'grass', 'electric', 'psychic', 'dark']","['fighting', 'bug', 'ice', 'dragon', 'fairy']",570,95,"['Bite', 'Dragon Tail', 'Stockpile', 'Swallow', 'Knock Off', 'Stomp', 'Stomping Tantrum', 'Wide Guard', 'Crunch', 'Body Slam', 'Gastro Acid', 'Hammer Arm', 'Heavy Slam', 'Dragon Rush', 'Belch', 'Thrash', 'Giga Impact', 'Corrosive Gas', 'Lash Out', 'Steel Roller', 'Mega Punch', 'Mega Kick', 'Hyper Beam', 'Rest', 'Rock Slide', 'Thief', 'Snore', 'Protect', 'Facade', 'Brick Break', 'Rock Tomb', 'Payback', 'Fling', 'Drain Punch', 'Shadow Claw', 'Round', 'Bulldoze', 'Snarl', 'Brutal Swing', 'Flamethrower', 'Earthquake', 'Fire Blast', 'Amnesia', 'Substitute', 'Sludge Bomb', 'Outrage', 'Endure', 'Sleep Talk', 'Iron Tail', 'Heat Wave', 'Iron Defense', 'Dragon Claw', 'Gyro Ball', 'Poison Jab', 'Dark Pulse', 'Dragon Pulse', 'Iron Head', 'Stone Edge', 'Sludge Wave', 'Heat Crash', 'High Horsepower', 'Body Press', 'Dragon Rage', 'Steamroller', 'Wring Out', 'Draco Meteor', 'Dual Chop', 'Last Resort', 'Magnet Rise', 'Shock Wave', 'Toxic', 'Hidden Power', 'Frustration', 'Smack Down', 'Return', 'Double Team']"
#0800,Necrozma,['psychic'],['Prism Armor'],97,107,101,127,89,79,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",600,100,"['Charge Beam', 'Confusion', 'Metal Claw', 'Moonlight', 'Morning Sun', 'Stealth Rock', 'Slash', 'Night Slash', 'Psycho Cut', 'Stored Power', 'Rock Blast', 'Iron Defense', 'Power Gem', 'Photon Geyser', 'Gravity', 'Prismatic Laser', 'Scary Face', 'Protect', 'Thief', 'Facade', 'Aerial Ace', 'Bulldoze', 'Swift', 'Rock Tomb', 'Fling', 'Endure', 'Sunny Day', 'Sandstorm', 'Smart Strike', 'Psyshock', 'Brick Break', 'Shadow Claw', 'Psychic Fangs', 'Body Slam', 'Sleep Talk', 'Reflect', 'Light Screen', 'Rest', 'Rock Slide', 'Swords Dance', 'Imprison', 'Flash Cannon', 'Dark Pulse', 'Iron Head', 'Dragon Dance', 'Substitute', 'X-Scissor', 'Dragon Pulse', 'Hyper Voice', 'Heat Wave', 'Psychic', 'Calm Mind', 'Earth Power', 'Earthquake', 'Stone Edge', 'Giga Impact', 'Outrage', 'Trick Room', 'Hyper Beam', 'Solar Beam', 'Tera Blast', 'Gyro Ball', 'Knock Off', 'Future Sight', 'Expanding Force', 'Meteor Beam', 'Autotomize', 'Thunder Wave', 'Snore', 'Round', 'Brutal Swing', 'Breaking Swipe', 'Cosmic Power', 'Ally Switch']"
#0801,Magearna,"['steel', 'fairy']",['Soul-Heart'],80,95,115,130,115,65,"['fighting', 'rock', 'ice', 'dragon', 'fairy', 'dark']","['poison', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy', 'dark']","['ground', 'fire']",600,100,"['Gyro Ball', 'Helping Hand', 'Defense Curl', 'Rollout', 'Iron Defense', 'Magnetic Flux', 'Psybeam', 'Aurora Beam', 'Lock-On', 'Shift Gear', 'Trick', 'Iron Head', 'Aura Sphere', 'Flash Cannon', 'Pain Split', 'Zap Cannon', 'Fleur Cannon', 'Take Down', 'Agility', 'Protect', 'Confuse Ray', 'Disarming Voice', 'Charge Beam', 'Facade', 'Swift', 'Draining Kiss', 'Stored Power', 'Endure', 'Volt Switch', 'Sunny Day', 'Snowscape', 'Psyshock', 'False Swipe', 'Brick Break', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Electro Ball', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Grass Knot', 'Thunder Wave', 'Rest', 'Spikes', 'Imprison', 'Eerie Impulse', 'Skill Swap', 'Substitute', 'Shadow Ball', 'Energy Ball', 'Psychic', 'Heavy Slam', 'Encore', 'Ice Spinner', 'Thunderbolt', 'Play Rough', 'Calm Mind', 'Baton Pass', 'Ice Beam', 'Misty Terrain', 'Giga Impact', 'Focus Blast', 'Trick Room', 'Hyper Beam', 'Solar Beam', 'Steel Beam', 'Tera Blast', 'Gravity', 'Misty Explosion', 'Electroweb', 'Metal Sound', 'Gear Up', 'Mind Reader', 'Crafty Shield', 'Steel Roller', 'Self-Destruct', 'Snore', 'Power Swap', 'Guard Swap', 'Speed Swap', 'Round', 'Tri Attack']"
#0802,Marshadow,"['fighting', 'ghost']",['Technician'],90,125,80,90,90,125,"['rock', 'steel', 'ice']","['normal', 'flying', 'poison', 'bug', 'ghost', 'fairy']","['normal', 'fighting', 'poison', 'rock', 'bug']","['flying', 'ghost', 'psychic', 'fairy']",600,100,"['Copycat', 'Counter', 'Feint', 'Fire Punch', 'Ice Punch', 'Shadow Sneak', 'Thunder Punch', 'Role Play', 'Shadow Punch', 'Force Palm', 'Assurance', 'Sucker Punch', 'Drain Punch', 'Psych Up', 'Spectral Thief', 'Laser Focus', 'Endeavor', 'Close Combat', 'Coaching', 'Poltergeist', 'Skitter Smack', 'Mega Punch', 'Mega Kick', 'Hyper Beam', 'Giga Impact', 'Rest', 'Rock Slide', 'Thief', 'Snore', 'Protect', 'Will-O-Wisp', 'Facade', 'Swift', 'Revenge', 'Brick Break', 'Rock Tomb', 'Bounce', 'Payback', 'Fling', 'Shadow Claw', 'Low Sweep', 'Round', 'Hex', 'Acrobatics', 'Phantom Force', 'False Swipe', 'Low Kick', 'Agility', 'Substitute', 'Reversal', 'Outrage', 'Endure', 'Sleep Talk', 'Shadow Ball', 'Superpower', 'Blaze Kick', 'Bulk Up', 'Calm Mind', 'Aura Sphere', 'Poison Jab', 'Focus Blast', 'Zen Headbutt', 'Iron Head', 'Stone Edge', 'Grass Knot', 'Foul Play', 'Work Up', 'Throat Chop', 'Pursuit', 'Rolling Kick', 'Jump Kick', 'Focus Punch', 'Knock Off', 'Last Resort', 'Snatch', 'Toxic', 'Hidden Power', 'Frustration', 'Smack Down', 'Return', 'Double Team', 'Echoed Voice', 'Swagger', 'Confide']"
