Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg,moves
#0563,Cofagrigus,['ghost'],['Mummy'],58,50,145,95,105,30,"['ghost', 'psychic']","['normal', 'dark']","['normal', 'fighting', 'poison', 'bug']","['ghost', 'dark']",483,80,"['Astonish', 'Haze', 'Night Shade', 'Protect', 'Scary Face', 'Shadow Claw', 'Disable', 'Will-O-Wisp', 'Crafty Shield', 'Hex', 'Mean Look', 'Grudge', 'Curse', 'Shadow Ball', 'Dark Pulse', 'Guard Split', 'Power Split', 'Destiny Bond', 'Memento', 'Poltergeist', 'Hyper Beam', 'Giga Impact', 'Safeguard', 'Rest', 'Thief', 'Snore', 'Attract', 'Rain Dance', 'Facade', 'Revenge', 'Imprison', 'Fake Tears', 'Payback', 'Power Swap', 'Guard Swap', 'Trick Room', 'Wonder Room', 'Round', 'Phantom Force', 'Psychic', 'Substitute', 'Endure', 'Sleep Talk', 'Trick', 'Skill Swap', 'Iron Defense', 'Calm Mind', 'Toxic Spikes', 'Energy Ball', 'Nasty Plot', 'Zen Headbutt', 'Grass Knot', 'Ally Switch', 'Body Press', 'Ominous Wind', 'Heal Block', 'Nightmare', 'After You', 'Block', 'Knock Off', 'Magic Coat', 'Pain Split', 'Role Play', 'Shock Wave', 'Snatch', 'Spite', 'Telekinesis', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Embargo', 'Psych Up', 'Infestation', 'Dream Eater', 'Swagger', 'Confide', 'Flash', 'Secret Power']"
#0564,Tirtouga,"['water', 'rock']","['Solid Rock', 'Sturdy', 'Swift Swim']",54,78,103,53,45,22,"['flying', 'rock', 'bug', 'fire', 'ice']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'ice']","['fighting', 'ground', 'grass', 'electric']",355,59,"['Water Gun', 'Withdraw', 'Protect', 'Aqua Jet', 'Smack Down', 'Ancient Power', 'Bite', 'Wide Guard', 'Brine', 'Rock Slide', 'Crunch', 'Curse', 'Iron Defense', 'Aqua Tail', 'Rain Dance', 'Hydro Pump', 'Shell Smash', 'Block', 'Knock Off', 'Rock Throw', 'Rollout', 'Slam', 'Water Pulse', 'Meteor Beam', 'Dig', 'Rest', 'Snore', 'Icy Wind', 'Attract', 'Sandstorm', 'Whirlpool', 'Facade', 'Dive', 'Rock Tomb', 'Mud Shot', 'Rock Blast', 'Guard Swap', 'Round', 'Bulldoze', 'Body Slam', 'Surf', 'Ice Beam', 'Blizzard', 'Earthquake', 'Waterfall', 'Substitute', 'Endure', 'Sleep Talk', 'Iron Tail', 'Muddy Water', 'Earth Power', 'Zen Headbutt', 'Stone Edge', 'Stealth Rock', 'Scald', 'Liquidation', 'Bide', 'Flail', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Rock Polish', 'Swagger', 'Confide', 'Rock Smash', 'Secret Power', 'Strength']"
#0565,Carracosta,"['water', 'rock']","['Solid Rock', 'Sturdy', 'Swift Swim']",74,108,133,83,65,32,"['flying', 'rock', 'bug', 'fire', 'ice']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'ice']","['fighting', 'ground', 'grass', 'electric']",495,82,"['Aqua Jet', 'Protect', 'Water Gun', 'Withdraw', 'Smack Down', 'Ancient Power', 'Bite', 'Wide Guard', 'Brine', 'Rock Slide', 'Crunch', 'Curse', 'Iron Defense', 'Aqua Tail', 'Rain Dance', 'Hydro Pump', 'Shell Smash', 'Meteor Beam', 'Hyper Beam', 'Giga Impact', 'Dig', 'Rest', 'Snore', 'Icy Wind', 'Attract', 'Sandstorm', 'Whirlpool', 'Facade', 'Dive', 'Rock Tomb', 'Mud Shot', 'Rock Blast', 'Guard Swap', 'Round', 'Bulldoze', 'Razor Shell', 'Body Slam', 'Surf', 'Ice Beam', 'Blizzard', 'Low Kick', 'Earthquake', 'Waterfall', 'Substitute', 'Endure', 'Sleep Talk', 'Iron Tail', 'Superpower', 'Muddy Water', 'Focus Blast', 'Earth Power', 'Zen Headbutt', 'Iron Head', 'Stone Edge', 'Stealth Rock', 'Scald', 'Liquidation', 'Bide', 'Rollout', 'Flail', 'Knock Off', 'Rock Throw', 'Slam', 'Water Pulse', 'Block', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Rock Polish', 'Swagger', 'Confide', 'Rock Smash', 'Secret Power', 'Strength']"
#0566,Archen,"['rock', 'flying']",['Defeatist'],55,112,45,74,45,70,"['flying', 'bug', 'fire', 'grass', 'ice']","['ground', 'rock', 'steel', 'electric']","['normal', 'flying', 'poison', 'ground', 'bug', 'fire']","['rock', 'steel', 'water', 'electric', 'ice']",401,66,"['Leer', 'Quick Attack', 'Rock Throw', 'Wing Attack', 'Dragon Breath', 'Ancient Power', 'Pluck', 'Quick Guard', 'U-turn', 'Rock Slide', 'Scary Face', 'Crunch', 'Agility', 'Tailwind', 'Dragon Claw', 'Thrash', 'Endeavor', 'Bite', 'Defog', 'Double Team', 'Head Smash', 'Knock Off', 'Switcheroo', 'Dual Wingbeat', 'Lash Out', 'Meteor Beam', 'Dig', 'Rest', 'Snore', 'Protect', 'Steel Wing', 'Attract', 'Sandstorm', 'Facade', 'Swift', 'Rock Tomb', 'Bounce', 'Rock Blast', 'Assurance', 'Shadow Claw', 'Round', 'Acrobatics', 'Bulldoze', 'Earthquake', 'Substitute', 'Endure', 'Sleep Talk', 'Iron Tail', 'Uproar', 'Heat Wave', 'Taunt', 'Iron Defense', 'Dragon Pulse', 'Earth Power', 'Zen Headbutt', 'Stone Edge', 'Stealth Rock', 'Ally Switch', 'Aqua Tail', 'Roar', 'Toxic', 'Hidden Power', 'Roost', 'Frustration', 'Smack Down', 'Return', 'Aerial Ace', 'Torment', 'Rock Polish', 'Swagger', 'Confide', 'Hone Claws', 'Rock Smash', 'Secret Power', 'Cut']"
#0567,Archeops,"['rock', 'flying']",['Defeatist'],75,140,65,112,65,110,"['flying', 'bug', 'fire', 'grass', 'ice']","['ground', 'rock', 'steel', 'electric']","['normal', 'flying', 'poison', 'ground', 'bug', 'fire']","['rock', 'steel', 'water', 'electric', 'ice']",567,94,"['Leer', 'Quick Attack', 'Rock Throw', 'Wing Attack', 'Dragon Breath', 'Ancient Power', 'Pluck', 'Quick Guard', 'U-turn', 'Rock Slide', 'Scary Face', 'Crunch', 'Agility', 'Tailwind', 'Dragon Claw', 'Thrash', 'Endeavor', 'Dual Wingbeat', 'Lash Out', 'Meteor Beam', 'Fly', 'Hyper Beam', 'Giga Impact', 'Dig', 'Rest', 'Snore', 'Protect', 'Steel Wing', 'Attract', 'Sandstorm', 'Facade', 'Swift', 'Rock Tomb', 'Bounce', 'Rock Blast', 'Assurance', 'Shadow Claw', 'Round', 'Acrobatics', 'Bulldoze', 'Air Slash', 'Earthquake', 'Substitute', 'Outrage', 'Endure', 'Sleep Talk', 'Iron Tail', 'Uproar', 'Heat Wave', 'Taunt', 'Iron Defense', 'Dragon Pulse', 'Focus Blast', 'Earth Power', 'Zen Headbutt', 'Stone Edge', 'Stealth Rock', 'Ally Switch', 'Double Team', 'Bite', 'Defog', 'Head Smash', 'Knock Off', 'Switcheroo', 'Aqua Tail', 'Sky Attack', 'Roar', 'Toxic', 'Hidden Power', 'Roost', 'Frustration', 'Smack Down', 'Return', 'Aerial Ace', 'Torment', 'Rock Polish', 'Dragon Tail', 'Swagger', 'Confide', 'Hone Claws', 'Rock Smash', 'Secret Power', 'Cut']"
#0568,Trubbish,['poison'],"['Stench', 'Sticky Hold', 'Aftermath']",50,50,62,40,62,65,"['grass', 'fairy']","['poison', 'ground', 'rock', 'ghost', 'steel']","['fighting', 'poison', 'bug', 'grass', 'fairy']","['ground', 'psychic']",329,54,"['Poison Gas', 'Pound', 'Recycle', 'Acid Spray', 'Amnesia', 'Clear Smog', 'Toxic Spikes', 'Sludge', 'Stockpile', 'Swallow', 'Take Down', 'Sludge Bomb', 'Toxic', 'Belch', 'Pain Split', 'Gunk Shot', 'Explosion', 'Autotomize', 'Curse', 'Haze', 'Rollout', 'Sand Attack', 'Corrosive Gas', 'Self-Destruct', 'Rest', 'Thief', 'Snore', 'Protect', 'Giga Drain', 'Attract', 'Rain Dance', 'Sunny Day', 'Facade', 'Rock Blast', 'Payback', 'Drain Punch', 'Venoshock', 'Round', 'Substitute', 'Spikes', 'Endure', 'Sleep Talk', 'Dark Pulse', 'Seed Bomb', 'Sludge Wave', 'Venom Drench', 'Double Slap', 'Mud Sport', 'Spite', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Infestation', 'Swagger', 'Confide', 'Secret Power']"
#0569,Garbodor,['poison'],"['Stench', 'Weak Armor', 'Aftermath']",80,95,82,60,82,75,"['grass', 'fairy']","['poison', 'ground', 'rock', 'ghost', 'steel']","['fighting', 'poison', 'bug', 'grass', 'fairy']","['ground', 'psychic']",474,79,"['G-Max Malodor', 'Acid Spray', 'Metal Claw', 'Poison Gas', 'Pound', 'Recycle', 'Take Down', 'Amnesia', 'Clear Smog', 'Toxic Spikes', 'Sludge', 'Stockpile', 'Swallow', 'Body Slam', 'Sludge Bomb', 'Toxic', 'Belch', 'Pain Split', 'Gunk Shot', 'Explosion', 'Autotomize', 'Curse', 'Haze', 'Rollout', 'Sand Attack', 'Corrosive Gas', 'Hyper Beam', 'Giga Impact', 'Solar Beam', 'Screech', 'Self-Destruct', 'Rest', 'Thief', 'Snore', 'Protect', 'Giga Drain', 'Attract', 'Rain Dance', 'Sunny Day', 'Facade', 'Rock Blast', 'Payback', 'Fling', 'Drain Punch', 'Cross Poison', 'Venoshock', 'Round', 'Stomping Tantrum', 'Thunderbolt', 'Psychic', 'Substitute', 'Spikes', 'Endure', 'Sleep Talk', 'Dark Pulse', 'Seed Bomb', 'Focus Blast', 'Sludge Wave', 'Venom Drench', 'Body Press', 'Double Slap', 'Mud Sport', 'Spite', 'Hidden Power', 'Frustration', 'Smack Down', 'Return', 'Double Team', 'Rock Polish', 'Infestation', 'Swagger', 'Confide', 'Secret Power']"
#0570,Zorua,['dark'],['Illusion'],40,65,40,80,40,65,"['ghost', 'psychic']","['fighting', 'fairy', 'dark']","['ghost', 'psychic', 'dark']","['fighting', 'bug', 'fairy']",330,55,"['Leer', 'Scratch', 'Torment', 'Hone Claws', 'Fury Swipes', 'Scary Face', 'Taunt', 'Knock Off', 'Fake Tears', 'Agility', 'Imprison', 'Night Daze', 'Nasty Plot', 'Foul Play', 'Shadow Sneak', 'Curse', 'Spite', 'Shadow Ball', 'Bitter Malice', 'Copycat', 'Counter', 'Detect', 'Extrasensory', 'Memento', 'Sucker Punch', 'Comeuppance', 'Take Down', 'Protect', 'Confuse Ray', 'Thief', 'Facade', 'Hex', 'Snarl', 'Swift', 'Night Shade', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'U-turn', 'Shadow Claw', 'Sleep Talk', 'Grass Knot', 'Rest', 'Swords Dance', 'Dark Pulse', 'Substitute', 'Trick', 'Hyper Voice', 'Encore', 'Calm Mind', 'Helping Hand', 'Sludge Bomb', 'Tera Blast', 'Roar', 'Burning Jealousy', 'Lash Out', 'Pain Split', 'Psych Up', 'Skitter Smack', 'Icy Wind', 'Snowscape', 'Will-O-Wisp', 'Phantom Force', 'Giga Impact', 'Hyper Beam', 'Focus Punch', 'Slash', 'Aerial Ace']"
#0571,Zoroark,['dark'],['Illusion'],60,105,60,120,60,105,"['ghost', 'psychic']","['fighting', 'fairy', 'dark']","['ghost', 'psychic', 'dark']","['fighting', 'bug', 'fairy']",510,85,"['Hone Claws', 'Leer', 'Scratch', 'Torment', 'U-turn', 'Fury Swipes', 'Taunt', 'Knock Off', 'Fake Tears', 'Agility', 'Imprison', 'Night Daze', 'Nasty Plot', 'Foul Play', 'Shadow Sneak', 'Curse', 'Spite', 'Shadow Ball', 'Bitter Malice', 'Night Slash', 'Shadow Claw', 'Copycat', 'Counter', 'Detect', 'Extrasensory', 'Memento', 'Sucker Punch', 'Comeuppance', 'Take Down', 'Scary Face', 'Protect', 'Low Kick', 'Confuse Ray', 'Thief', 'Facade', 'Aerial Ace', 'Hex', 'Snarl', 'Swift', 'Low Sweep', 'Night Shade', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Brick Break', 'Body Slam', 'Sleep Talk', 'Grass Knot', 'Rest', 'Swords Dance', 'Dark Pulse', 'Substitute', 'Crunch', 'Trick', 'Hyper Voice', 'Psychic', 'Encore', 'Flamethrower', 'Calm Mind', 'Helping Hand', 'Sludge Bomb', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Tera Blast', 'Roar', 'Toxic', 'Burning Jealousy', 'Lash Out', 'Pain Split', 'Psych Up', 'Skitter Smack', 'Throat Chop', 'Icy Wind', 'Snowscape', 'Will-O-Wisp', 'Phantom Force', 'Focus Punch', 'Poltergeist', 'Slash', 'Ominous Wind', 'Rock Smash']"
#0572,Minccino,['normal'],"['Cute Charm', 'Technician', 'Skill Link']",55,50,40,40,40,75,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],300,50,"['Baby-Doll Eyes', 'Pound', 'Helping Hand', 'Echoed Voice', 'Sing', 'Charm', 'Swift', 'Encore', 'After You', 'Tail Slap', 'Tickle', 'Slam', 'Hyper Voice', 'Last Resort', 'Aqua Tail', 'Flail', 'Knock Off', 'Tail Whip', 'Tidy Up', 'Take Down', 'Fake Tears', 'Mud-Slap', 'Protect', 'Thief', 'Trailblaze', 'Chilling Water', 'Facade', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Bullet Seed', 'U-turn', 'Sleep Talk', 'Seed Bomb', 'Dazzling Gleam', 'Grass Knot', 'Thunder Wave', 'Rest', 'Gunk Shot', 'Substitute', 'Thunderbolt', 'Play Rough', 'Calm Mind', 'Baton Pass', 'Tera Blast', 'Super Fang', 'Uproar', 'Endeavor', 'Triple Axel', 'Alluring Voice', 'Safeguard', 'Snore', 'Attract', 'Round', 'Retaliate', 'Iron Tail', 'Work Up']"
#0573,Cinccino,['normal'],"['Cute Charm', 'Technician', 'Skill Link']",75,95,60,65,60,115,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],470,78,"['Bullet Seed', 'Charm', 'Pound', 'Sing', 'Tail Slap', 'After You', 'Baby-Doll Eyes', 'Echoed Voice', 'Encore', 'Helping Hand', 'Hyper Voice', 'Last Resort', 'Rock Blast', 'Slam', 'Swift', 'Tickle', 'Take Down', 'Fake Tears', 'Mud-Slap', 'Protect', 'Thief', 'Trailblaze', 'Chilling Water', 'Facade', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'U-turn', 'Sleep Talk', 'Seed Bomb', 'Light Screen', 'Dazzling Gleam', 'Grass Knot', 'Thunder Wave', 'Rest', 'Gunk Shot', 'Substitute', 'Ice Spinner', 'Thunderbolt', 'Play Rough', 'Calm Mind', 'Baton Pass', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Knock Off', 'Super Fang', 'Uproar', 'Double-Edge', 'Endeavor', 'Triple Axel', 'Alluring Voice', 'Aqua Tail', 'Flail', 'Tail Whip', 'Safeguard', 'Snore', 'Attract', 'Round', 'Retaliate', 'Iron Tail', 'Work Up']"
#0574,Gothita,['psychic'],"['Frisk', 'Competitive', 'Shadow Tag']",45,30,50,55,65,45,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",290,48,"['Confusion', 'Pound', 'Play Nice', 'Tickle', 'Psybeam', 'Charm', 'Psyshock', 'Hypnosis', 'Fake Tears', 'Psych Up', 'Psychic', 'Flatter', 'Future Sight', 'Magic Room', 'Fake Out', 'Heal Pulse', 'Mean Look', 'Mirror Coat', 'Torment', 'Protect', 'Thief', 'Facade', 'Swift', 'Rock Tomb', 'Stored Power', 'Fling', 'Endure', 'Rain Dance', 'Zen Headbutt', 'Foul Play', 'Sleep Talk', 'Reflect', 'Light Screen', 'Grass Knot', 'Thunder Wave', 'Rest', 'Rock Slide', 'Taunt', 'Imprison', 'Dark Pulse', 'Skill Swap', 'Substitute', 'Trick', 'Shadow Ball', 'Energy Ball', 'Thunderbolt', 'Calm Mind', 'Helping Hand', 'Psychic Terrain', 'Nasty Plot', 'Trick Room', 'Tera Blast', 'Gravity', 'Expanding Force', 'Psychic Noise', 'Safeguard', 'Snore', 'Attract', 'Payback', 'Guard Swap', 'Round', 'Uproar', 'Ally Switch']"
#0575,Gothorita,['psychic'],"['Frisk', 'Competitive', 'Shadow Tag']",60,45,70,75,85,55,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",390,65,"['Confusion', 'Play Nice', 'Pound', 'Tickle', 'Psybeam', 'Charm', 'Psyshock', 'Hypnosis', 'Fake Tears', 'Psych Up', 'Flatter', 'Future Sight', 'Magic Room', 'Fake Out', 'Heal Pulse', 'Mean Look', 'Mirror Coat', 'Torment', 'Protect', 'Thief', 'Facade', 'Swift', 'Rock Tomb', 'Stored Power', 'Fling', 'Endure', 'Rain Dance', 'Zen Headbutt', 'Foul Play', 'Sleep Talk', 'Reflect', 'Light Screen', 'Metronome', 'Grass Knot', 'Thunder Wave', 'Rest', 'Rock Slide', 'Taunt', 'Imprison', 'Dark Pulse', 'Skill Swap', 'Substitute', 'Trick', 'Shadow Ball', 'Energy Ball', 'Psychic', 'Thunderbolt', 'Calm Mind', 'Helping Hand', 'Psychic Terrain', 'Nasty Plot', 'Trick Room', 'Tera Blast', 'Gravity', 'Expanding Force', 'Psychic Noise', 'Safeguard', 'Snore', 'Attract', 'Payback', 'Guard Swap', 'Round', 'Uproar', 'Ally Switch']"
#0576,Gothitelle,['psychic'],"['Frisk', 'Competitive', 'Shadow Tag']",70,55,95,95,110,65,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",490,81,"['Confusion', 'Play Nice', 'Pound', 'Tickle', 'Psybeam', 'Charm', 'Psyshock', 'Hypnosis', 'Fake Tears', 'Psych Up', 'Psychic', 'Flatter', 'Future Sight', 'Magic Room', 'Fake Out', 'Heal Pulse', 'Mean Look', 'Mirror Coat', 'Torment', 'Protect', 'Thief', 'Facade', 'Swift', 'Rock Tomb', 'Low Sweep', 'Stored Power', 'Fling', 'Endure', 'Rain Dance', 'Brick Break', 'Zen Headbutt', 'Foul Play', 'Body Slam', 'Sleep Talk', 'Reflect', 'Light Screen', 'Metronome', 'Grass Knot', 'Thunder Wave', 'Rest', 'Rock Slide', 'Taunt', 'Imprison', 'Dark Pulse', 'Skill Swap', 'Substitute', 'Trick', 'Shadow Ball', 'Energy Ball', 'Thunderbolt', 'Calm Mind', 'Helping Hand', 'Psychic Terrain', 'Nasty Plot', 'Giga Impact', 'Focus Blast', 'Trick Room', 'Hyper Beam', 'Tera Blast', 'Expanding Force', 'Safeguard', 'Snore', 'Attract', 'Payback', 'Guard Swap', 'Round', 'Uproar', 'Cosmic Power', 'Ally Switch']"
#0577,Solosis,['psychic'],"['Overcoat', 'Magic Guard', 'Regenerator']",45,30,40,105,50,20,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",290,48,"['Confusion', 'Protect', 'Recover', 'Endeavor', 'Psybeam', 'Charm', 'Psyshock', 'Light Screen', 'Reflect', 'Ally Switch', 'Pain Split', 'Psychic', 'Skill Swap', 'Future Sight', 'Wonder Room', 'Acid Armor', 'Astonish', 'Confuse Ray', 'Facade', 'Swift', 'Rock Tomb', 'Stored Power', 'Night Shade', 'Endure', 'Sunny Day', 'Rain Dance', 'Zen Headbutt', 'Sleep Talk', 'Thunder Wave', 'Rest', 'Rock Slide', 'Imprison', 'Flash Cannon', 'Substitute', 'Iron Defense', 'Trick', 'Shadow Ball', 'Energy Ball', 'Encore', 'Calm Mind', 'Helping Hand', 'Psychic Terrain', 'Trick Room', 'Thunder', 'Tera Blast', 'Gravity', 'Gyro Ball', 'Psych Up', 'Expanding Force', 'Steel Roller', 'Safeguard', 'Snore', 'Attract', 'Power Swap', 'Guard Swap', 'Round']"
#0578,Duosion,['psychic'],"['Overcoat', 'Magic Guard', 'Regenerator']",65,40,50,125,60,30,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",370,61,"['Confusion', 'Endeavor', 'Protect', 'Recover', 'Psybeam', 'Charm', 'Psyshock', 'Light Screen', 'Reflect', 'Ally Switch', 'Pain Split', 'Psychic', 'Skill Swap', 'Future Sight', 'Wonder Room', 'Confuse Ray', 'Facade', 'Swift', 'Rock Tomb', 'Stored Power', 'Night Shade', 'Endure', 'Sunny Day', 'Rain Dance', 'Zen Headbutt', 'Sleep Talk', 'Thunder Wave', 'Rest', 'Rock Slide', 'Imprison', 'Flash Cannon', 'Substitute', 'Iron Defense', 'Trick', 'Shadow Ball', 'Energy Ball', 'Encore', 'Calm Mind', 'Helping Hand', 'Psychic Terrain', 'Trick Room', 'Thunder', 'Tera Blast', 'Gravity', 'Gyro Ball', 'Psych Up', 'Expanding Force', 'Acid Armor', 'Astonish', 'Steel Roller', 'Safeguard', 'Snore', 'Attract', 'Power Swap', 'Guard Swap', 'Round']"
#0579,Reuniclus,['psychic'],"['Overcoat', 'Magic Guard', 'Regenerator']",110,65,75,125,85,30,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",490,81,"['Confusion', 'Endeavor', 'Protect', 'Recover', 'Psybeam', 'Charm', 'Psyshock', 'Light Screen', 'Reflect', 'Ally Switch', 'Pain Split', 'Psychic', 'Skill Swap', 'Future Sight', 'Wonder Room', 'Hammer Arm', 'Confuse Ray', 'Facade', 'Swift', 'Rock Tomb', 'Stored Power', 'Night Shade', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Zen Headbutt', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Drain Punch', 'Grass Knot', 'Thunder Wave', 'Rest', 'Rock Slide', 'Imprison', 'Flash Cannon', 'Substitute', 'Iron Defense', 'Trick', 'Shadow Ball', 'Energy Ball', 'Encore', 'Calm Mind', 'Helping Hand', 'Psychic Terrain', 'Giga Impact', 'Focus Blast', 'Trick Room', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Gravity', 'Gyro Ball', 'Knock Off', 'Focus Punch', 'Psych Up', 'Expanding Force', 'Psychic Noise', 'Acid Armor', 'Astonish', 'Steel Roller', 'Mega Punch', 'Safeguard', 'Snore', 'Attract', 'Power Swap', 'Guard Swap', 'Round', 'Superpower']"
#0580,Ducklett,"['water', 'flying']","['Keen Eye', 'Big Pecks', 'Hydration']",62,44,50,44,50,55,"['fighting', 'ground', 'bug', 'fire']","['steel', 'water', 'electric', 'dragon']","['fighting', 'ground', 'bug', 'steel', 'fire', 'water']","['rock', 'electric']",305,50,"['Water Gun', 'Defog', 'Wing Attack', 'Water Pulse', 'Aerial Ace', 'Bubble Beam', 'Feather Dance', 'Aqua Ring', 'Air Slash', 'Roost', 'Rain Dance', 'Tailwind', 'Brave Bird', 'Hurricane', 'Aqua Jet', 'Brine', 'Dive', 'Endeavor', 'Gust', 'Steel Wing', 'Protect', 'Disarming Voice', 'Trailblaze', 'Chilling Water', 'Facade', 'Swift', 'Icy Wind', 'Air Cutter', 'Endure', 'Sleep Talk', 'Rest', 'Fly', 'Substitute', 'Liquidation', 'Surf', 'Helping Hand', 'Ice Beam', 'Tera Blast', 'Double-Edge', 'Whirlpool', 'Water Sport', 'Lucky Chant', 'Me First', 'Mirror Move', 'Mud Sport', 'Snore', 'Uproar', 'Toxic', 'Hail', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Attract', 'Round', 'Scald', 'Swagger', 'Confide', 'Pluck', 'Secret Power']"
#0581,Swanna,"['water', 'flying']","['Keen Eye', 'Big Pecks', 'Hydration']",75,87,63,87,63,98,"['fighting', 'ground', 'bug', 'fire']","['steel', 'water', 'electric', 'dragon']","['fighting', 'ground', 'bug', 'steel', 'fire', 'water']","['rock', 'electric']",473,78,"['Defog', 'Water Gun', 'Wing Attack', 'Water Pulse', 'Aerial Ace', 'Bubble Beam', 'Feather Dance', 'Aqua Ring', 'Air Slash', 'Roost', 'Rain Dance', 'Tailwind', 'Brave Bird', 'Hurricane', 'Protect', 'Acrobatics', 'Disarming Voice', 'Trailblaze', 'Chilling Water', 'Facade', 'Swift', 'Icy Wind', 'Air Cutter', 'Endure', 'Sleep Talk', 'Rest', 'Fly', 'Substitute', 'Liquidation', 'Surf', 'Helping Hand', 'Ice Beam', 'Hydro Pump', 'Giga Impact', 'Hyper Beam', 'Tera Blast', 'Knock Off', 'Weather Ball', 'Flip Turn', 'Double-Edge', 'Endeavor', 'Whirlpool', 'Alluring Voice', 'Water Sport', 'Aqua Jet', 'Brine', 'Gust', 'Lucky Chant', 'Me First', 'Mirror Move', 'Mud Sport', 'Steel Wing', 'Sky Attack', 'Snore', 'Uproar', 'Toxic', 'Hail', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Attract', 'Round', 'Scald', 'Swagger', 'Confide', 'Pluck', 'Secret Power', 'Dive']"
#0582,Vanillite,['ice'],"['Ice Body', 'Snow Cloak', 'Weak Armor']",36,50,50,65,60,44,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",305,50,"['Astonish', 'Harden', 'Taunt', 'Mist', 'Icy Wind', 'Avalanche', 'Hail', 'Icicle Spear', 'Uproar', 'Acid Armor', 'Mirror Coat', 'Ice Beam', 'Blizzard', 'Sheer Cold', 'Aurora Veil', 'Autotomize', 'Explosion', 'Ice Shard', 'Icicle Crash', 'Magnet Rise', 'Light Screen', 'Self-Destruct', 'Rest', 'Snore', 'Protect', 'Attract', 'Rain Dance', 'Facade', 'Imprison', 'Round', 'Substitute', 'Endure', 'Sleep Talk', 'Hyper Voice', 'Iron Defense', 'Flash Cannon', 'Ally Switch', 'Mirror Shot', 'Natural Gift', 'Powder Snow', 'Water Pulse', 'Magic Coat', 'Signal Beam', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Frost Breath', 'Swagger', 'Confide', 'Secret Power']"
#0583,Vanillish,['ice'],"['Ice Body', 'Snow Cloak', 'Weak Armor']",51,65,65,80,75,59,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",395,65,"['Astonish', 'Harden', 'Mist', 'Taunt', 'Icy Wind', 'Avalanche', 'Hail', 'Icicle Spear', 'Uproar', 'Acid Armor', 'Mirror Coat', 'Ice Beam', 'Blizzard', 'Sheer Cold', 'Aurora Veil', 'Autotomize', 'Explosion', 'Ice Shard', 'Icicle Crash', 'Magnet Rise', 'Light Screen', 'Self-Destruct', 'Rest', 'Snore', 'Protect', 'Attract', 'Rain Dance', 'Facade', 'Imprison', 'Round', 'Substitute', 'Endure', 'Sleep Talk', 'Hyper Voice', 'Iron Defense', 'Flash Cannon', 'Ally Switch', 'Mirror Shot', 'Natural Gift', 'Powder Snow', 'Water Pulse', 'Magic Coat', 'Signal Beam', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Frost Breath', 'Swagger', 'Confide', 'Secret Power']"
